timestamp, aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], socd[59], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], assign4-therm[80], vbat[81], battery[88], sony-cam-back0[82], sony-cam-back1[83], sony-cam-back1-ext[84], sony-cam-front0[85], sony-cam-back2[86],101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),110 (C),111 (C),112 (C),117 (C),119 (C),avg,min,max
12:13:29.443729,  11.200, 13.000, 13.000, 12.600, 13.600, 14.000, 14.700, 11.600, 11.600, 11.600, 11.600, 12.300, 12.300, 11.900, 10.600, 11.200, 11.600, 12.300, 13.000, 12.600, 12.300, 11.600, 10.200, 10.900, 11.200, 11.600, 10.600, 10.600, 10.200, 10.600, 9.900, 10.900, 5.144, 37.000, 6.508, 0.468, 0.468, 0.025, 3.746, 37.000, 37.000, 6.338, 3.110, 5.464, 4.501, 4.707, 2.160, 0.617, 4.863, 0.643, 5.817, 5.746, 27.000, 27.000, 5.617, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.482115,-0.38998,-0.30104,-0.311024,-0.331084,-0.4371,-0.207,-0.243211,-1.3702,-0.071632,-0.235404,-0.18423,-0.185369,-0.365000, -1.370000, -0.072000
12:13:33.634019,  11.600, 12.600, 13.000, 12.600, 13.600, 13.600, 14.300, 11.900, 11.600, 11.900, 11.600, 12.600, 12.300, 11.900, 10.600, 11.200, 11.600, 11.900, 13.300, 13.300, 11.900, 11.600, 10.900, 10.900, 10.900, 11.600, 10.600, 10.200, 10.200, 10.600, 10.200, 10.600, 5.044, 37.000, 6.609, 0.468, 0.468, 0.025, 3.879, 37.000, 37.000, 6.344, 3.117, 5.470, 4.501, 4.719, 2.180, 0.617, 4.857, 0.636, 5.823, 5.746, 27.000, 27.000, 5.617, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.28013,-0.18187,-0.103632,-0.141563,-0.194632,-0.210012,-0.005,-0.052784,-1.260204,0.071216,-0.095391,-0.010105,0.002308,-0.189000, -1.260000, 0.071000
12:13:38.630941,  11.200, 13.000, 13.000, 12.600, 14.000, 14.000, 14.700, 11.600, 11.600, 11.900, 11.600, 12.600, 12.300, 11.900, 10.900, 11.200, 11.200, 11.600, 13.000, 12.600, 11.900, 11.600, 10.200, 10.600, 10.600, 11.900, 10.600, 10.200, 10.200, 10.600, 9.900, 10.200, 5.077, 37.000, 6.475, 0.625, 0.546, 0.025, 3.779, 37.000, 37.000, 6.362, 3.117, 5.482, 4.513, 4.713, 2.186, 0.617, 4.869, 0.663, 5.823, 5.759, 27.000, 27.000, 5.623, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.141825,-0.034211,0.02136,0.0021319999,-0.032284,-0.155232,0.05,0.012021,-1.168712,0.175376,0.036678,0.07248,0.130405,-0.079000, -1.169000, 0.175000
12:13:43.561036,  11.200, 13.000, 13.000, 13.000, 14.300, 13.600, 14.300, 11.200, 11.600, 11.600, 11.900, 12.300, 12.300, 11.900, 10.600, 11.200, 11.200, 11.200, 13.000, 12.300, 12.300, 11.200, 10.600, 10.600, 10.900, 11.200, 10.600, 10.600, 10.200, 10.900, 10.200, 10.600, 5.011, 37.000, 6.575, 0.234, 0.234, 0.025, 3.746, 37.000, 37.000, 6.356, 3.117, 5.482, 4.513, 4.719, 2.173, 0.610, 4.857, 0.689, 5.829, 5.759, 27.000, 27.000, 5.623, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.012474999,0.086691,0.104688,0.121052,0.11114,0.034008,0.224,0.18849,-1.067968,0.2964,0.088314,0.19188,0.227719,0.046000, -1.068000, 0.296000
12:13:48.694577,  11.600, 13.000, 13.300, 12.600, 13.600, 14.000, 15.000, 11.600, 11.600, 11.600, 11.600, 12.300, 12.300, 11.900, 10.600, 11.200, 11.200, 11.600, 13.000, 12.300, 11.200, 11.200, 10.600, 10.900, 10.600, 11.600, 10.200, 10.600, 9.900, 10.600, 9.900, 10.600, 5.110, 37.000, 6.609, 0.390, 0.390, 0.025, 3.812, 37.000, 37.000, 6.344, 3.129, 5.476, 4.519, 4.731, 2.180, 0.617, 4.857, 0.715, 5.836, 5.759, 27.000, 27.000, 5.623, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.99653,-1.064851,-0.971632,-1.006706,-1.071112,-1.191072,-0.822,-0.935129,-1.314688,-0.82456,-0.795456,-0.98819,-1.101908,-1.006000, -1.315000, -0.795000
12:13:53.594774,  11.200, 13.000, 13.300, 13.000, 14.000, 14.000, 14.300, 11.600, 11.900, 11.900, 11.600, 12.300, 12.600, 11.900, 10.900, 11.200, 11.600, 12.300, 13.300, 13.000, 11.900, 11.600, 10.600, 10.900, 11.200, 11.200, 10.600, 10.600, 10.200, 10.900, 9.900, 10.600, 5.144, 37.000, 6.609, 0.625, 0.468, 0.025, 3.846, 37.000, 37.000, 6.374, 3.136, 5.482, 4.519, 4.737, 2.186, 0.623, 4.875, 0.695, 5.836, 5.759, 27.000, 27.000, 5.630, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.947775,-0.907282,-0.812912,-0.813461,-0.822112,-0.92514,-0.688,-0.737723,-1.526456,-0.559696,-0.636576,-0.734465,-0.680876,-0.830000, -1.526000, -0.560000
12:13:58.571656,  11.200, 13.000, 13.300, 13.000, 14.000, 14.000, 13.600, 11.600, 11.600, 11.600, 11.600, 12.300, 12.600, 11.900, 10.600, 11.600, 11.600, 11.900, 13.000, 12.600, 11.900, 11.200, 10.600, 10.600, 11.200, 11.600, 10.600, 10.600, 10.200, 10.600, 10.200, 10.600, 5.044, 37.000, 6.508, 0.625, 0.625, 0.025, 3.846, 37.000, 37.000, 6.356, 3.136, 5.482, 4.519, 4.731, 2.199, 0.623, 4.869, 0.656, 5.836, 5.772, 27.000, 27.000, 5.630, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.71992,-0.620883,-0.60856,-0.561747,-0.601996,-0.732912,-0.53,-0.557266,-1.511036,-0.39304,-0.467766,-0.49467,-0.421703,-0.632000, -1.511000, -0.393000
12:14:03.597869,  11.200, 13.000, 13.300, 12.600, 14.000, 13.600, 14.300, 11.600, 11.900, 11.900, 11.600, 12.300, 12.600, 11.900, 10.900, 11.200, 11.200, 12.300, 12.600, 12.600, 11.900, 11.200, 10.600, 11.200, 11.200, 11.600, 10.600, 10.200, 10.200, 10.900, 9.900, 10.600, 5.044, 37.000, 6.575, 0.234, 0.234, 0.025, 3.812, 37.000, 37.000, 6.374, 3.142, 5.488, 4.526, 4.743, 2.206, 0.610, 4.869, 0.643, 5.836, 5.765, 27.000, 27.000, 5.636, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.573655,-0.461332,-0.393296,-0.397241,-0.428692,-0.410208,-0.247,-0.275115,-1.415432,-0.171824,-0.281082,-0.250895,-0.19232,-0.423000, -1.415000, -0.172000
12:14:08.648703,  11.200, 12.600, 12.600, 12.600, 13.600, 14.000, 14.700, 11.900, 11.600, 11.900, 11.600, 12.600, 12.300, 11.900, 10.900, 11.200, 11.600, 11.900, 13.000, 12.600, 12.300, 11.600, 10.600, 10.900, 10.600, 11.600, 10.600, 10.600, 9.900, 10.600, 10.200, 10.600, 5.011, 37.000, 6.575, 0.312, 0.312, 0.025, 3.779, 37.000, 37.000, 6.368, 3.142, 5.488, 4.526, 4.731, 2.193, 0.610, 4.869, 0.643, 5.836, 5.772, 27.000, 27.000, 5.636, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.39754,-0.302772,-0.244496,-0.246609,-0.304192,-0.329532,-0.125,-0.153481,-1.32908,-0.018064,-0.162915,-0.11259,-0.049328,-0.290000, -1.329000, -0.018000
12:14:13.682615,  11.600, 13.000, 13.000, 13.000, 14.000, 14.000, 14.700, 11.600, 11.900, 11.600, 11.600, 12.600, 11.900, 11.900, 10.600, 11.200, 11.600, 11.600, 13.000, 13.000, 12.300, 11.200, 10.200, 10.900, 10.900, 11.600, 10.600, 10.600, 9.900, 10.600, 10.200, 10.600, 5.044, 37.000, 6.609, 0.390, 0.312, 0.025, 3.779, 37.000, 37.000, 6.368, 3.142, 5.488, 4.532, 4.737, 2.186, 0.610, 4.881, 0.669, 5.848, 5.784, 27.000, 27.000, 5.636, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.25028,-0.164032,-0.045104,-0.054355,-0.104992,-0.229932,-0.018,-0.039823,-1.222168,0.149584,-0.015951,0.01676,0.058909,-0.148000, -1.222000, 0.150000
12:14:18.799421,  11.200, 13.300, 13.300, 13.000, 14.000, 14.000, 14.000, 11.600, 11.900, 11.600, 11.600, 12.300, 12.600, 11.900, 10.900, 11.200, 11.600, 11.900, 13.300, 13.000, 11.900, 11.200, 10.600, 10.900, 11.200, 11.600, 10.600, 10.200, 10.200, 10.900, 10.200, 10.600, 5.011, 37.000, 6.609, 0.468, 0.468, 0.025, 3.879, 37.000, 37.000, 6.374, 3.136, 5.488, 4.526, 4.737, 2.199, 0.604, 4.887, 0.676, 5.842, 5.778, 27.000, 27.000, 5.636, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.038345,0.048042,0.10072,0.092313,0.023492,-0.040692,0.162,0.110724,-1.089556,0.27656,0.092286,0.192875,0.220768,0.012000, -1.090000, 0.277000
12:14:23.649778,  11.200, 13.000, 13.000, 12.600, 13.600, 14.300, 14.700, 11.600, 11.600, 11.900, 11.900, 12.600, 12.300, 11.900, 10.900, 11.600, 11.200, 11.600, 12.600, 12.600, 12.300, 11.600, 9.900, 10.600, 11.200, 11.600, 10.600, 10.200, 10.200, 10.600, 9.900, 10.600, 5.044, 37.000, 6.609, 0.468, 0.468, 0.025, 3.713, 37.000, 37.000, 6.374, 3.142, 5.500, 4.532, 4.737, 2.206, 0.617, 4.881, 0.695, 5.842, 5.778, 27.000, 27.000, 5.649, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.468185,-0.599081,-0.57384,-0.586522,-0.64582,-0.763788,-0.51,-0.531344,-1.12862,-0.484304,-0.510465,-0.71357,-0.902315,-0.648000, -1.129000, -0.468000
12:14:28.615525,  11.600, 12.600, 13.000, 12.600, 13.600, 13.600, 14.700, 11.600, 11.600, 11.900, 11.200, 12.600, 12.600, 11.900, 10.900, 11.600, 11.200, 12.300, 13.000, 12.600, 11.900, 11.600, 10.200, 10.900, 10.900, 11.900, 10.600, 10.200, 10.200, 10.600, 9.900, 10.600, 5.077, 37.000, 6.508, 0.312, 0.234, 0.025, 3.679, 37.000, 37.000, 6.374, 3.155, 5.494, 4.532, 4.737, 2.212, 0.623, 4.875, 0.695, 5.855, 5.778, 27.000, 27.000, 5.649, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-1.16966,-1.160978,-1.019248,-1.055265,-1.050196,-1.113384,-0.93,-0.975009,-1.523372,-0.835472,-0.841134,-1.04789,-1.101908,-1.063000, -1.523000, -0.835000
12:14:33.623226,  11.200, 13.300, 13.000, 13.000, 14.000, 14.000, 14.000, 11.900, 11.900, 12.300, 11.600, 12.300, 12.300, 11.600, 10.900, 11.600, 11.600, 11.900, 13.000, 12.600, 11.600, 11.200, 10.600, 10.900, 10.900, 11.600, 10.600, 10.600, 10.200, 10.600, 10.200, 10.600, 5.077, 37.000, 6.508, 0.312, 0.312, 0.025, 3.846, 37.000, 37.000, 6.374, 3.142, 5.494, 4.532, 4.737, 2.225, 0.630, 4.875, 0.656, 5.861, 5.784, 27.000, 27.000, 5.636, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.860215,-0.807191,-0.867472,-0.776794,-0.888844,-0.932112,-0.696,-0.744702,-1.612808,-0.548784,-0.659415,-0.722525,-0.667967,-0.830000, -1.613000, -0.549000
12:14:38.660055,  11.200, 13.000, 13.300, 12.600, 14.000, 14.000, 14.300, 11.600, 11.600, 11.600, 11.200, 12.300, 12.300, 11.900, 10.900, 11.200, 11.200, 12.300, 12.600, 11.900, 11.600, 11.200, 10.600, 10.900, 11.200, 11.600, 10.600, 10.200, 9.900, 10.200, 9.900, 10.600, 5.077, 37.000, 6.508, 0.468, 0.468, 0.025, 3.846, 37.000, 37.000, 6.368, 3.142, 5.488, 4.532, 4.737, 2.225, 0.623, 4.875, 0.617, 5.855, 5.784, 27.000, 27.000, 5.636, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.724895,-0.662505,-0.564912,-0.53499,-0.600004,-0.714984,-0.517,-0.526359,-1.554212,-0.34344,-0.490605,-0.50462,-0.50015,-0.634000, -1.554000, -0.343000
12:14:43.733756,  11.200, 13.000, 13.000, 12.600, 14.000, 14.000, 14.700, 11.600, 11.600, 11.600, 11.600, 12.300, 12.300, 11.900, 10.900, 11.200, 11.600, 11.600, 12.600, 13.000, 11.600, 11.600, 10.200, 11.200, 10.900, 11.600, 10.600, 10.200, 10.200, 10.600, 10.200, 10.600, 5.110, 37.000, 6.442, 0.390, 0.468, 0.025, 3.812, 37.000, 37.000, 6.374, 3.136, 5.494, 4.538, 4.737, 2.232, 0.610, 4.857, 0.604, 5.848, 5.778, 27.000, 27.000, 5.630, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.56669,-0.474215,-0.408176,-0.407151,-0.443632,-0.462996,-0.276,-0.317986,-1.453468,-0.149008,-0.323781,-0.268805,-0.255872,-0.447000, -1.453000, -0.149000
12:14:48.763809,  11.200, 13.000, 13.000, 13.000, 14.300, 14.000, 14.300, 11.600, 11.900, 11.600, 11.900, 12.600, 12.300, 12.300, 10.900, 11.200, 11.600, 11.200, 12.600, 12.300, 12.600, 11.600, 10.600, 10.900, 10.600, 11.600, 10.900, 10.200, 9.900, 10.600, 10.200, 10.600, 5.144, 37.000, 6.508, 0.703, 0.703, 0.025, 3.846, 37.000, 37.000, 6.350, 3.136, 5.482, 4.519, 4.731, 2.219, 0.597, 4.869, 0.610, 5.848, 5.778, 27.000, 27.000, 5.630, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.42938,-0.336466,-0.254416,-0.234717,-0.29224,-0.385308,-0.148,-0.193361,-1.350668,-0.017072,-0.182775,-0.133485,-0.075146,-0.310000, -1.351000, -0.017000
12:14:53.750760,  11.200, 13.300, 13.300, 13.000, 14.300, 13.600, 14.300, 11.200, 11.600, 11.600, 11.600, 12.300, 12.300, 11.600, 10.600, 11.200, 11.600, 11.900, 13.300, 12.300, 11.600, 11.600, 10.200, 10.900, 10.600, 11.600, 10.900, 10.200, 10.200, 10.900, 10.200, 10.600, 5.077, 37.000, 6.575, 0.390, 0.390, 0.025, 3.846, 37.000, 37.000, 6.356, 3.136, 5.476, 4.526, 4.725, 2.206, 0.591, 4.869, 0.623, 5.855, 5.772, 27.000, 27.000, 5.623, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.328885,-0.215564,-0.135376,-0.1485,-0.194632,-0.238896,-0.026,-0.084688,-1.260204,0.125776,-0.061629,-0.00911,0.041035,-0.195000, -1.260000, 0.126000
12:14:58.681001,  11.200, 13.000, 13.000, 12.600, 13.300, 14.000, 14.700, 11.600, 11.900, 11.600, 11.900, 12.300, 12.300, 11.900, 10.600, 11.200, 11.600, 11.600, 12.600, 12.600, 12.300, 11.600, 10.200, 10.900, 10.600, 11.900, 10.600, 10.600, 10.200, 10.900, 10.200, 10.600, 5.044, 37.000, 6.508, 0.312, 0.312, 0.025, 3.679, 37.000, 37.000, 6.350, 3.136, 5.482, 4.519, 4.731, 2.219, 0.591, 4.869, 0.636, 5.848, 5.772, 27.000, 27.000, 5.623, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.17267,-0.093671,0.035248,0.013033,-0.026308,-0.10344,0.132,0.076826,-1.13376,0.234896,0.027741,0.1282,0.137356,-0.057000, -1.134000, 0.235000
12:15:03.685227,  11.200, 12.600, 13.000, 12.600, 13.300, 14.000, 14.000, 11.200, 11.600, 11.600, 11.600, 12.300, 12.300, 12.300, 10.900, 11.200, 11.600, 11.600, 12.600, 12.600, 12.300, 11.200, 10.200, 10.900, 10.900, 11.600, 10.900, 10.600, 10.200, 10.600, 10.200, 10.600, 5.144, 37.000, 6.575, 0.234, 0.234, 0.025, 3.879, 37.000, 37.000, 6.374, 3.136, 5.488, 4.526, 4.731, 2.212, 0.597, 4.851, 0.656, 5.836, 5.772, 27.000, 27.000, 5.623, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.61047,-0.734848,-0.743472,-0.732199,-0.739444,-0.917172,-0.587,-0.628053,-1.170768,-0.560688,-0.55515,-0.71954,-0.881462,-0.737000, -1.171000, -0.555000
12:15:08.791677,  11.600, 13.000, 13.000, 12.600, 13.300, 14.000, 14.700, 11.900, 11.900, 11.900, 11.200, 12.300, 12.300, 11.900, 10.900, 11.200, 11.600, 12.300, 13.000, 12.300, 11.900, 11.200, 10.200, 10.900, 10.600, 11.200, 10.600, 10.200, 10.200, 10.600, 9.900, 10.600, 5.110, 37.000, 6.542, 0.625, 0.625, 0.025, 3.713, 37.000, 37.000, 6.374, 3.136, 5.494, 4.532, 4.737, 2.225, 0.597, 4.875, 0.669, 5.836, 5.778, 27.000, 27.000, 5.649, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.876135,-0.919174,-0.809936,-0.801569,-0.883864,-0.971952,-0.718,-0.793555,-1.480196,-0.696592,-0.754743,-0.88073,-0.869546,-0.881000, -1.480000, -0.697000
12:15:13.731623,  11.200, 13.000, 13.300, 13.000, 13.600, 14.000, 14.700, 11.600, 11.600, 11.900, 11.600, 12.300, 12.300, 11.600, 10.900, 11.200, 11.600, 12.300, 13.300, 13.000, 12.300, 11.600, 10.200, 10.900, 10.900, 11.600, 10.600, 10.200, 9.900, 10.600, 10.200, 10.600, 5.011, 37.000, 6.575, 0.312, 0.625, 0.025, 3.746, 37.000, 37.000, 6.374, 3.142, 5.494, 4.532, 4.737, 2.225, 0.604, 4.875, 0.643, 5.848, 5.778, 27.000, 27.000, 5.643, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.703005,-0.624847,-0.609552,-0.528053,-0.601996,-0.67116,-0.47,-0.517386,-1.545988,-0.391056,-0.503514,-0.51656,-0.468374,-0.627000, -1.546000, -0.391000
12:15:18.755183,  10.900, 13.000, 13.300, 13.000, 14.000, 13.600, 14.300, 11.600, 11.900, 11.600, 11.200, 12.300, 12.300, 11.900, 10.600, 11.200, 11.600, 11.900, 13.300, 13.000, 11.900, 11.600, 10.600, 11.200, 10.900, 11.600, 10.900, 10.600, 10.200, 10.600, 10.200, 10.600, 5.144, 37.000, 6.575, 0.390, 0.468, 0.025, 3.746, 37.000, 37.000, 6.362, 3.129, 5.482, 4.519, 4.737, 2.219, 0.597, 4.875, 0.623, 5.855, 5.784, 27.000, 27.000, 5.630, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.52092,-0.416737,-0.409168,-0.42598,-0.429688,-0.472956,-0.298,-0.321974,-1.476084,-0.200592,-0.344634,-0.312585,-0.283676,-0.455000, -1.476000, -0.201000
12:15:23.832066,  11.200, 13.000, 13.300, 13.000, 14.000, 14.300, 14.000, 11.900, 11.900, 11.900, 11.200, 12.300, 12.300, 11.900, 10.600, 11.600, 11.600, 11.600, 12.600, 12.600, 12.600, 11.600, 10.200, 10.900, 10.900, 11.600, 10.600, 10.600, 10.200, 10.600, 10.200, 10.600, 5.144, 37.000, 6.609, 0.468, 0.468, 0.025, 3.713, 37.000, 37.000, 6.368, 3.136, 5.482, 4.519, 4.731, 2.225, 0.597, 4.887, 0.617, 5.848, 5.784, 27.000, 27.000, 5.630, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.414455,-0.355295,-0.274256,-0.272375,-0.334072,-0.373356,-0.169,-0.215295,-1.3702,-0.054768,-0.191712,-0.153385,-0.113873,-0.330000, -1.370000, -0.055000
12:15:28.843381,  11.200, 13.000, 13.000, 12.600, 14.000, 14.000, 14.000, 11.600, 11.600, 11.900, 11.600, 12.300, 12.600, 11.900, 10.600, 11.200, 11.200, 12.300, 12.600, 12.600, 11.900, 11.900, 10.200, 11.200, 10.900, 11.600, 10.900, 10.200, 10.200, 10.900, 9.900, 10.600, 5.011, 37.000, 6.609, 0.234, 0.234, 0.025, 3.812, 37.000, 37.000, 6.362, 3.129, 5.482, 4.532, 4.737, 2.232, 0.584, 4.869, 0.636, 5.855, 5.778, 27.000, 27.000, 5.636, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.31993,-0.203672,-0.153232,-0.119761,-0.155788,-0.228936,-0.038,-0.085685,-1.259176,0.092048,-0.079503,0.011785,0.058909,-0.191000, -1.259000, 0.092000
12:15:33.815841,  11.200, 12.600, 13.000, 12.600, 13.300, 13.600, 15.000, 11.200, 11.600, 11.900, 11.600, 12.300, 12.300, 11.900, 10.600, 11.200, 11.600, 11.600, 13.000, 12.600, 12.300, 11.600, 10.600, 10.900, 10.900, 11.900, 10.600, 10.600, 10.600, 10.900, 10.200, 10.600, 5.044, 37.000, 6.609, 0.468, 0.468, 0.025, 3.713, 37.000, 37.000, 6.368, 3.129, 5.482, 4.519, 4.731, 2.212, 0.584, 4.875, 0.636, 5.855, 5.778, 27.000, 27.000, 5.630, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.2065,-0.117455,-0.04808,-0.020661,-0.061168,-0.156228,0.052,0.017006,-1.175908,0.200176,0.042636,0.125215,0.134377,-0.093000, -1.176000, 0.200000
12:15:38.802002,  11.600, 13.300, 13.300, 13.000, 14.300, 14.000, 14.000, 11.600, 11.600, 11.900, 11.200, 12.600, 12.300, 11.900, 10.900, 11.600, 11.600, 11.600, 12.600, 12.600, 12.300, 11.200, 10.200, 10.900, 10.900, 11.600, 10.600, 10.600, 9.900, 10.900, 9.900, 10.600, 5.110, 37.000, 6.508, 0.390, 0.390, 0.025, 3.812, 37.000, 37.000, 6.368, 3.136, 5.494, 4.532, 4.737, 2.232, 0.597, 4.881, 0.656, 5.855, 5.791, 27.000, 27.000, 5.643, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.121925,-0.025292,0.102704,0.060601,0.047396,0.020064,0.179,0.179517,-1.06694,0.318224,0.171726,0.276455,0.321061,0.036000, -1.067000, 0.321000
12:15:43.823045,  11.200, 13.000, 13.600, 13.300, 14.300, 14.000, 14.000, 11.600, 11.900, 11.600, 11.600, 12.600, 12.300, 11.900, 10.900, 11.600, 11.200, 11.900, 13.000, 13.000, 12.300, 11.600, 10.200, 10.900, 10.900, 11.600, 10.600, 10.200, 10.200, 10.900, 10.200, 10.600, 5.144, 37.000, 6.609, 0.468, 0.468, 0.025, 3.846, 37.000, 37.000, 6.374, 3.142, 5.494, 4.538, 4.743, 2.225, 0.604, 4.881, 0.702, 5.855, 5.791, 27.000, 27.000, 5.643, 4.035, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.886085,-0.970706,-0.956752,-0.919498,-1.001392,-1.036692,-0.727,-0.7786,-1.255064,-0.683696,-0.631611,-0.78919,-0.889406,-0.887000, -1.255000, -0.632000
12:15:48.963346,  11.200, 12.600, 13.300, 13.000, 14.000, 14.000, 14.300, 11.200, 11.600, 11.900, 11.600, 12.300, 12.600, 12.300, 10.600, 11.200, 11.600, 12.300, 12.600, 12.300, 11.600, 11.600, 10.600, 10.900, 10.900, 11.600, 10.900, 10.600, 10.600, 10.600, 9.900, 10.600, 5.110, 37.000, 6.508, 0.625, 0.546, 0.025, 3.812, 37.000, 37.000, 6.386, 3.155, 5.506, 4.544, 4.749, 2.219, 0.604, 4.881, 0.682, 5.861, 5.791, 27.000, 27.000, 5.649, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.784595,-0.734848,-0.665104,-0.652919,-0.704584,-0.85044,-0.62,-0.651981,-1.439076,-0.528944,-0.529332,-0.603125,-0.524975,-0.715000, -1.439000, -0.525000
12:15:53.860570,  11.600, 13.000, 13.300, 13.000, 14.000, 14.000, 14.300, 11.600, 11.900, 11.900, 11.600, 12.300, 12.600, 11.900, 10.900, 11.600, 11.600, 12.300, 13.300, 12.600, 12.300, 11.600, 10.600, 10.900, 10.900, 11.600, 10.900, 10.600, 10.200, 10.900, 10.200, 10.600, 5.110, 37.000, 6.642, 0.390, 0.468, 0.025, 3.646, 37.000, 37.000, 6.392, 3.155, 5.506, 4.544, 4.755, 2.206, 0.597, 4.893, 0.656, 5.868, 5.791, 27.000, 27.000, 5.662, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.525895,-0.421692,-0.404208,-0.388322,-0.470524,-0.534708,-0.369,-0.415692,-1.419544,-0.256144,-0.345627,-0.370295,-0.257858,-0.475000, -1.420000, -0.256000
12:15:58.773575,  11.600, 13.000, 13.000, 12.600, 13.600, 14.000, 14.300, 11.600, 11.900, 11.600, 11.600, 12.600, 12.600, 11.900, 10.600, 11.200, 11.600, 11.900, 13.300, 13.000, 11.900, 11.600, 10.600, 10.900, 10.900, 11.200, 10.900, 10.600, 10.200, 10.900, 10.200, 10.600, 5.077, 37.000, 6.642, 0.390, 0.390, 0.025, 3.679, 37.000, 37.000, 6.398, 3.142, 5.506, 4.550, 4.755, 2.232, 0.604, 4.881, 0.643, 5.874, 5.804, 27.000, 27.000, 5.662, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.390575,-0.348358,-0.287152,-0.273366,-0.324112,-0.426144,-0.195,-0.233241,-1.345528,-0.09544,-0.265194,-0.236965,-0.186362,-0.354000, -1.346000, -0.095000
12:16:03.753869,  10.900, 12.300, 13.000, 12.600, 13.600, 14.000, 15.000, 11.600, 11.600, 11.900, 11.600, 12.300, 12.300, 11.900, 10.900, 11.200, 11.600, 11.900, 13.300, 12.600, 12.300, 11.600, 10.900, 11.200, 10.600, 11.200, 10.900, 10.900, 10.200, 10.600, 9.900, 10.900, 5.144, 37.000, 6.442, 0.390, 0.390, 0.025, 3.679, 37.000, 37.000, 6.392, 3.142, 5.512, 4.538, 4.755, 2.212, 0.610, 4.887, 0.636, 5.874, 5.791, 27.000, 27.000, 5.662, 3.986, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000,-0.32192,-0.183852,-0.128432,-0.125707,-0.161764,-0.212004,-0.019,-0.06076,-1.27254,0.071216,-0.091419,-0.05886,0.024154,-0.195000, -1.273000, 0.071000
