timestamp, aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], socd[59], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], assign4-therm[80], vbat[81], usb[87], battery[88],101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),110 (C),111 (C),112 (C),117 (C),119 (C),avg,min,max
11:51:50.787543,  23.600, 23.600, 23.900, 23.600, 23.600, 23.600, 23.200, 23.200, 23.600, 24.200, 24.900, 23.600, 23.900, 23.200, 23.600, 24.600, 23.900, 23.600, 24.200, 23.900, 23.900, 24.600, 23.900, 24.600, 22.900, 23.600, 23.900, 23.900, 23.900, 23.600, 23.200, 23.600, 19.924, 37.000, 21.418, 0.078, 0.156, 0.017, 19.491, 37.000, 37.000, 21.985, 21.190, 21.764, 21.583, 21.642, 21.065, 20.703, 21.477, 20.719, 21.882, 21.818, 27.000, 27.000, 21.468, 4.085, 20.000, 20.000,19.82285,19.880925,19.9556,19.935106,19.968392,19.915164,20.007,20.019817,19.505396,20.109616,20.058537,19.971485,19.933804,19.930000, 19.505000, 20.110000
11:52:00.740938,  23.200, 23.600, 23.600, 23.200, 23.600, 23.600, 22.900, 23.600, 23.600, 24.900, 25.300, 23.200, 23.600, 22.900, 23.200, 24.200, 23.600, 23.200, 23.600, 23.900, 23.900, 23.900, 23.600, 24.200, 22.900, 23.600, 23.600, 23.900, 23.900, 23.900, 23.200, 23.900, 19.857, 37.000, 21.285, 0.078, 0.078, 0.017, 19.491, 37.000, 37.000, 21.901, 21.205, 21.732, 21.594, 21.631, 21.076, 20.719, 21.477, 20.735, 21.919, 21.823, 27.000, 27.000, 21.430, 4.085, 20.000, 20.000,19.38505,19.491462,19.549872,19.508976,19.51322,19.51776,19.602,19.569173,19.460164,19.653296,19.619631,19.557565,19.495891,19.533000, 19.385000, 19.653000
11:52:10.717338,  23.200, 23.600, 23.600, 23.900, 23.600, 23.600, 22.900, 23.600, 23.900, 24.600, 25.300, 23.200, 23.600, 23.600, 23.600, 24.600, 23.600, 23.600, 23.900, 23.900, 24.200, 24.200, 23.900, 24.200, 23.200, 23.900, 23.600, 23.900, 23.600, 23.900, 23.600, 23.900, 20.348, 37.000, 22.522, -1.093, -1.093, 0.017, 19.558, 37.000, 37.000, 22.369, 21.293, 21.732, 21.583, 21.636, 20.919, 20.992, 21.482, 20.772, 21.913, 21.812, 27.000, 27.000, 21.408, 4.185, 20.000, 20.000,19.513405,19.589571,19.701648,19.624923,19.648676,19.638276,19.721,19.707756,19.433436,19.847728,19.807308,19.75955,19.722295,19.670000, 19.433000, 19.848000
11:52:20.726559,  23.900, 23.900, 23.900, 23.900, 24.200, 23.900, 23.600, 23.900, 23.900, 24.900, 25.600, 23.600, 23.600, 23.600, 23.900, 24.600, 23.900, 23.900, 24.200, 23.900, 24.200, 24.200, 23.900, 24.200, 22.900, 23.900, 23.900, 23.900, 23.200, 23.900, 23.200, 23.600, 21.050, 37.000, 23.358, -1.406, -1.406, 0.017, 19.757, 37.000, 37.000, 22.979, 21.447, 21.906, 21.679, 21.753, 20.877, 21.396, 21.572, 20.819, 21.913, 21.951, 27.000, 27.000, 21.892, 4.235, 20.000, 20.000,19.664645,19.720383,19.799856,19.787447,19.788116,19.767756,19.839,19.858303,19.452968,19.956848,19.919517,19.8889,19.823581,19.790000, 19.453000, 19.957000
11:52:30.726358,  23.900, 23.900, 24.200, 23.900, 24.200, 23.900, 23.600, 23.900, 24.200, 24.900, 26.000, 23.600, 23.900, 23.600, 23.900, 24.600, 24.200, 23.900, 24.200, 23.900, 23.900, 24.600, 23.900, 24.200, 22.900, 23.900, 23.900, 24.200, 23.900, 23.900, 23.900, 23.900, 21.151, 37.000, 23.625, -1.484, -1.484, 0.017, 19.957, 37.000, 37.000, 23.183, 21.524, 22.084, 21.796, 21.896, 20.924, 21.546, 21.695, 20.851, 22.030, 22.093, 27.000, 27.000, 22.109, 4.235, 20.000, 20.000,19.750215,19.805609,19.914928,19.864745,19.87178,19.853412,19.963,19.955012,19.47764,20.06696,20.010873,19.969495,19.917916,19.879000, 19.478000, 20.067000
11:52:40.740227,  23.900, 23.900, 24.200, 24.200, 24.200, 24.200, 23.600, 24.200, 24.600, 26.000, 26.300, 23.600, 23.900, 23.600, 23.900, 24.600, 24.200, 23.900, 24.600, 24.200, 24.900, 24.600, 24.200, 24.900, 23.600, 23.900, 24.200, 24.200, 24.200, 24.200, 23.600, 23.900, 21.418, 37.000, 23.659, -1.406, -1.406, 0.017, 20.013, 37.000, 37.000, 23.318, 21.594, 22.209, 21.906, 22.006, 20.998, 21.652, 21.833, 20.893, 22.167, 22.224, 27.000, 27.000, 22.250, 4.235, 20.000, 20.000,19.80892,19.872997,19.982384,19.947989,19.979348,19.915164,20.009,20.00885,19.53932,20.117552,20.083362,20.009295,19.957636,19.941000, 19.539000, 20.118000
11:52:50.749228,  24.200, 23.900, 24.600, 24.200, 24.200, 24.200, 24.200, 24.200, 24.600, 25.300, 26.300, 23.900, 24.600, 23.600, 23.900, 24.900, 24.200, 23.900, 24.200, 24.200, 24.900, 24.900, 23.900, 24.600, 23.600, 24.200, 24.200, 24.200, 24.200, 24.600, 23.900, 24.200, 21.519, 37.000, 23.826, -1.406, -1.406, 0.017, 20.181, 37.000, 37.000, 23.447, 21.663, 22.317, 22.006, 22.116, 21.071, 21.732, 21.922, 20.919, 22.365, 22.287, 27.000, 27.000, 22.323, 4.235, 20.000, 19.900,19.889515,19.950295,20.035952,19.996548,20.009228,19.973928,20.088,20.07864,19.5753,20.184016,20.154858,20.06601,20.011258,20.001000, 19.575000, 20.184000
11:53:00.741799,  24.200, 24.200, 24.200, 24.200, 24.200, 24.200, 23.900, 24.200, 24.600, 24.900, 25.300, 23.900, 24.600, 23.900, 24.200, 24.900, 24.600, 23.900, 24.600, 24.600, 24.200, 24.600, 24.200, 24.600, 23.600, 24.200, 24.600, 24.600, 24.200, 24.200, 23.900, 23.900, 21.519, 37.000, 23.826, -1.406, -1.406, 0.017, 20.181, 37.000, 37.000, 23.514, 21.737, 22.410, 22.095, 22.204, 21.138, 21.806, 22.017, 20.972, 22.365, 22.416, 27.000, 27.000, 22.463, 4.235, 20.000, 19.800,19.119385,19.207045,19.294928,19.280055,19.267208,19.24884,19.378,19.374758,19.557824,19.450928,19.4538,19.43717,19.341976,19.339000, 19.119000, 19.558000
11:53:10.732773,  24.600, 24.200, 24.600, 24.200, 24.600, 24.200, 24.200, 24.200, 24.600, 25.600, 25.600, 23.900, 24.200, 23.900, 24.200, 24.900, 24.600, 24.200, 24.600, 24.600, 24.900, 24.900, 24.600, 24.900, 23.900, 24.200, 24.200, 24.600, 24.600, 24.600, 23.900, 24.200, 21.619, 37.000, 23.993, -1.406, -1.406, 0.017, 20.415, 37.000, 37.000, 23.593, 21.790, 22.487, 22.173, 22.271, 21.216, 21.859, 22.090, 20.940, 22.494, 22.484, 27.000, 27.000, 22.540, 4.235, 20.000, 19.700,19.33928,19.399299,19.487376,19.464381,19.487324,19.4829,19.559,19.57017,19.449884,19.662224,19.646442,19.58244,19.553485,19.514000, 19.339000, 19.662000
11:53:20.749321,  24.200, 24.600, 24.200, 24.200, 24.200, 24.900, 23.900, 24.600, 24.600, 25.600, 26.000, 24.200, 24.600, 23.900, 24.200, 25.300, 24.200, 24.200, 24.900, 24.600, 24.900, 24.900, 24.200, 24.600, 23.900, 24.600, 24.600, 24.600, 24.200, 24.600, 23.900, 24.600, 21.719, 37.000, 23.993, -1.328, -1.328, 0.017, 20.348, 37.000, 37.000, 23.636, 21.827, 22.528, 22.225, 22.328, 21.262, 21.891, 22.142, 20.945, 22.566, 22.540, 27.000, 27.000, 22.586, 4.235, 21.000, 19.700,19.51639,19.586598,19.695696,19.669518,19.6676,19.668156,19.756,19.72969,19.438576,19.830864,19.796385,19.732685,19.678603,19.674000, 19.439000, 19.831000
11:53:30.768685,  24.200, 24.200, 24.200, 24.200, 24.600, 24.200, 23.900, 24.200, 24.900, 25.300, 26.000, 23.900, 24.200, 24.200, 24.200, 25.300, 24.900, 24.600, 24.600, 24.900, 24.900, 24.900, 24.600, 24.900, 23.600, 24.600, 24.600, 24.600, 24.200, 24.600, 24.200, 24.600, 21.753, 37.000, 24.027, -1.406, -1.406, 0.017, 20.448, 37.000, 37.000, 23.684, 21.875, 22.581, 22.276, 22.374, 21.308, 21.912, 22.168, 20.961, 22.612, 22.592, 27.000, 27.000, 22.633, 4.235, 21.000, 19.700,19.62385,19.696599,19.789936,19.766636,19.778156,19.76178,19.823,19.831384,19.456052,19.938,19.922496,19.84313,19.815637,19.773000, 19.456000, 19.938000
11:53:40.781294,  24.600, 24.200, 24.900, 24.600, 24.600, 24.600, 23.900, 24.600, 24.200, 25.600, 26.000, 24.600, 24.600, 23.900, 24.600, 25.300, 24.600, 24.600, 24.900, 24.900, 24.900, 24.900, 24.900, 24.900, 23.900, 24.600, 24.600, 24.900, 24.200, 24.600, 24.200, 24.900, 21.786, 37.000, 24.027, -1.406, -1.406, 0.017, 20.481, 37.000, 37.000, 23.727, 21.912, 22.624, 22.312, 22.420, 21.344, 21.943, 22.219, 20.982, 22.658, 22.628, 27.000, 27.000, 22.673, 4.285, 21.000, 19.700,19.77111,19.812546,19.892112,19.857808,19.898672,19.888272,19.961,19.966976,19.504368,20.049104,20.033712,19.95059,19.906993,19.884000, 19.504000, 20.049000
11:53:50.777617,  24.200, 24.600, 24.600, 24.600, 24.600, 24.600, 24.200, 24.600, 24.600, 25.600, 26.000, 24.200, 24.600, 24.200, 24.600, 25.300, 24.600, 24.200, 24.900, 24.600, 24.900, 25.300, 24.600, 25.300, 24.200, 24.900, 24.600, 24.600, 24.600, 24.900, 24.200, 24.600, 21.786, 37.000, 24.027, -1.328, -1.328, 0.017, 20.314, 37.000, 37.000, 23.769, 21.949, 22.662, 22.348, 22.451, 21.396, 21.975, 22.266, 21.018, 22.699, 22.628, 27.000, 27.000, 22.714, 4.285, 21.000, 19.700,19.797975,19.874979,19.963536,19.905376,19.949468,19.912176,20.007,20.016826,19.552684,20.120528,20.085348,20.0282,19.96558,19.937000, 19.553000, 20.121000
11:54:00.821411,  24.600, 24.600, 24.600, 24.600, 24.900, 24.600, 24.200, 24.600, 24.900, 26.000, 26.300, 24.200, 24.900, 24.200, 24.600, 25.300, 24.900, 24.600, 24.600, 24.600, 24.900, 25.300, 24.600, 24.900, 23.900, 24.600, 24.200, 24.600, 23.900, 24.600, 23.900, 24.200, 21.786, 37.000, 24.194, -1.406, -1.406, 0.016, 20.448, 37.000, 37.000, 23.801, 21.985, 22.704, 22.395, 22.487, 21.416, 21.985, 22.276, 21.055, 22.740, 22.709, 27.000, 27.000, 22.755, 4.285, 21.000, 19.700,19.15421,19.026683,19.138192,19.010503,19.205456,18.985896,19.27,19.187322,19.592776,19.177136,19.149942,19.06504,19.036132,19.154000, 18.986000, 19.593000
11:54:10.748788,  24.600, 24.600, 24.900, 24.600, 24.600, 24.900, 24.200, 24.900, 24.600, 26.000, 27.000, 24.600, 24.900, 24.200, 24.600, 25.300, 24.900, 24.900, 24.900, 25.300, 24.900, 25.600, 24.900, 24.900, 23.900, 24.600, 24.600, 24.600, 24.600, 24.900, 24.600, 24.600, 21.987, 37.000, 24.227, -1.406, -1.406, 0.016, 20.582, 37.000, 37.000, 23.876, 22.022, 22.752, 22.430, 22.533, 21.472, 22.027, 22.354, 21.039, 22.816, 22.740, 27.000, 27.000, 22.785, 4.285, 21.000, 19.700,18.95521,19.113891,19.187792,19.151225,19.138724,19.117368,19.206,19.164391,19.377924,19.299152,19.2552,19.20434,19.138411,19.178000, 18.955000, 19.378000
11:54:20.772706,  24.200, 24.600, 24.600, 24.600, 24.600, 24.200, 24.200, 24.900, 25.300, 26.300, 26.600, 24.200, 24.900, 24.200, 24.600, 25.300, 24.600, 24.600, 24.900, 24.600, 24.900, 25.300, 24.600, 24.900, 23.900, 24.600, 24.600, 24.600, 24.200, 24.900, 23.900, 24.600, 21.920, 37.000, 24.160, -1.484, -1.484, 0.016, 20.582, 37.000, 37.000, 23.892, 22.043, 22.789, 22.461, 22.570, 21.508, 22.032, 22.389, 20.992, 22.816, 22.780, 27.000, 27.000, 22.836, 4.285, 21.000, 19.700,19.250725,19.298217,19.393136,19.365281,19.374776,19.372344,19.462,19.446542,19.317272,19.558064,19.515366,19.41926,19.395598,19.398000, 19.251000, 19.558000
11:54:30.835040,  24.600, 24.600, 24.600, 24.200, 24.600, 24.600, 23.900, 24.200, 24.900, 26.000, 26.300, 24.200, 24.600, 24.200, 24.600, 24.900, 24.600, 24.200, 24.900, 24.600, 24.600, 24.900, 24.600, 24.900, 23.600, 24.600, 24.600, 24.900, 24.200, 24.900, 23.900, 24.600, 21.953, 37.000, 24.127, -1.406, -1.406, 0.016, 20.548, 37.000, 37.000, 23.886, 22.064, 22.805, 22.482, 22.587, 21.540, 22.022, 22.400, 20.992, 22.856, 22.796, 27.000, 27.000, 22.841, 4.285, 21.000, 19.700,19.4746,19.542994,19.61336,19.577355,19.5929,19.575528,19.673,19.642951,19.339888,19.757456,19.701057,19.657065,19.593205,19.595000, 19.340000, 19.757000
11:54:40.798742,  24.600, 24.600, 24.900, 24.900, 24.600, 24.600, 24.200, 24.900, 24.900, 26.300, 27.000, 24.600, 24.900, 24.200, 24.200, 25.300, 24.600, 24.200, 24.900, 24.900, 24.600, 24.900, 24.200, 24.900, 23.600, 24.600, 24.600, 24.600, 24.200, 24.900, 23.900, 24.600, 21.853, 37.000, 24.194, -1.484, -1.484, 0.016, 20.582, 37.000, 37.000, 23.908, 22.069, 22.816, 22.502, 22.603, 21.567, 22.027, 22.415, 20.998, 22.877, 22.816, 27.000, 27.000, 22.867, 4.285, 21.000, 19.700,19.56415,19.619301,19.726448,19.682401,19.6925,19.646244,19.755,19.762591,19.35428,19.845744,19.823196,19.768505,19.71733,19.689000, 19.354000, 19.846000
11:54:50.841228,  24.900, 24.900, 24.900, 24.900, 24.900, 24.900, 24.200, 24.900, 25.300, 26.000, 26.600, 24.200, 24.600, 23.900, 24.600, 25.600, 24.900, 24.600, 24.600, 24.600, 25.300, 25.300, 24.600, 24.900, 23.900, 24.900, 24.600, 24.900, 24.600, 24.900, 24.200, 24.600, 21.953, 37.000, 24.294, -1.406, -1.406, 0.016, 20.548, 37.000, 37.000, 23.929, 22.090, 22.837, 22.517, 22.613, 21.588, 22.032, 22.430, 21.029, 22.882, 22.826, 27.000, 27.000, 22.877, 4.285, 21.000, 19.700,19.742255,19.781825,19.864336,19.817177,19.854848,19.774728,19.874,19.8593,19.43138,19.979664,19.916538,19.838155,19.813651,19.811000, 19.431000, 19.980000
11:55:00.897787,  24.600, 26.300, 26.600, 26.000, 26.000, 25.300, 24.900, 25.300, 26.000, 25.600, 25.300, 24.900, 25.300, 24.600, 24.600, 25.300, 24.900, 26.300, 27.300, 27.700, 26.600, 24.900, 24.900, 25.300, 24.900, 25.300, 24.900, 24.900, 24.600, 24.900, 24.600, 24.900, 22.154, 37.000, 24.227, -1.015, -1.015, 0.016, 20.750, 37.000, 37.000, 23.961, 22.111, 22.858, 22.544, 22.640, 21.636, 22.043, 22.456, 21.055, 22.922, 22.851, 27.000, 27.000, 22.902, 4.285, 21.000, 19.700,19.83081,19.865069,19.939728,19.911322,19.91162,19.87134,19.97,19.933078,19.491004,20.035216,19.985055,19.933675,19.890112,19.890000, 19.491000, 20.035000
11:55:10.925409,  24.600, 24.600, 24.900, 24.900, 24.900, 24.900, 24.200, 24.600, 25.300, 26.300, 27.300, 24.600, 25.300, 24.200, 24.200, 25.600, 24.900, 24.900, 25.300, 25.300, 25.600, 25.600, 24.900, 25.300, 23.900, 24.900, 24.600, 24.900, 24.600, 24.600, 24.200, 24.900, 22.087, 37.000, 24.194, -1.328, -1.328, 0.016, 20.750, 37.000, 37.000, 24.003, 22.136, 22.906, 22.576, 22.678, 21.652, 22.064, 22.507, 21.102, 22.922, 22.887, 27.000, 27.000, 22.942, 4.285, 21.000, 19.700,19.83479,19.892817,19.979408,19.930151,19.93652,19.914168,19.972,19.991901,19.49306,20.049104,20.022789,19.93666,19.850392,19.908000, 19.493000, 20.049000
11:55:20.841955,  24.900, 25.300, 25.300, 25.300, 25.300, 24.900, 24.900, 25.600, 25.300, 26.600, 27.300, 24.900, 25.300, 24.600, 24.600, 26.000, 25.300, 25.300, 25.600, 25.300, 25.600, 25.300, 25.300, 25.300, 24.600, 24.900, 24.900, 25.300, 24.600, 24.900, 24.600, 24.900, 22.121, 37.000, 24.394, -1.406, -1.406, 0.016, 20.816, 37.000, 37.000, 24.082, 22.168, 22.937, 22.613, 22.720, 21.674, 22.084, 22.528, 21.112, 22.952, 22.917, 27.000, 27.000, 22.978, 4.285, 21.000, 19.700,19.57609,19.680743,19.759184,19.695284,19.691504,19.66716,19.747,19.736669,19.495116,19.824912,19.767588,19.720745,19.658743,19.694000, 19.495000, 19.825000
11:55:30.851260,  24.200, 24.600, 24.900, 24.900, 25.300, 24.900, 24.600, 24.900, 25.300, 26.000, 27.000, 24.600, 24.900, 24.200, 24.600, 25.600, 24.900, 24.600, 25.300, 25.300, 25.300, 25.300, 24.600, 25.300, 23.900, 24.900, 24.900, 24.900, 24.600, 24.900, 24.200, 24.900, 22.054, 37.000, 24.328, -1.406, -1.406, 0.016, 20.850, 37.000, 37.000, 24.055, 22.193, 22.969, 22.635, 22.742, 21.695, 22.105, 22.549, 21.117, 22.988, 22.947, 27.000, 27.000, 23.003, 4.285, 21.000, 19.700,19.744245,19.798672,19.902032,19.834024,19.852856,19.822536,19.884,19.873258,19.499228,19.995536,19.923489,19.856065,19.793791,19.829000, 19.499000, 19.996000
11:55:40.861191,  24.900, 24.600, 24.600, 24.900, 24.900, 24.900, 24.600, 24.900, 25.300, 26.300, 26.600, 24.200, 24.900, 24.200, 24.600, 25.600, 24.900, 24.600, 25.300, 25.300, 24.900, 25.600, 24.600, 25.300, 23.600, 24.900, 24.900, 24.900, 24.600, 24.900, 24.200, 24.600, 22.087, 37.000, 24.394, -1.328, -1.328, 0.016, 20.883, 37.000, 37.000, 24.108, 22.214, 23.016, 22.678, 22.779, 21.727, 22.121, 22.581, 21.143, 23.018, 22.973, 27.000, 27.000, 23.053, 4.285, 21.000, 19.700,19.83081,19.891826,19.958576,19.930151,19.922576,19.900224,19.973,19.957006,19.532124,20.046128,20.005908,19.94462,19.885147,19.906000, 19.532000, 20.046000
11:55:50.853389,  24.900, 24.900, 24.900, 24.900, 24.900, 24.900, 24.200, 24.900, 25.300, 26.000, 26.600, 24.600, 24.900, 24.200, 24.900, 25.600, 24.900, 24.600, 25.600, 25.300, 25.600, 25.600, 24.600, 25.300, 23.900, 24.900, 24.900, 24.900, 24.600, 24.900, 24.600, 24.600, 22.154, 37.000, 24.394, -1.328, -1.328, 0.016, 20.917, 37.000, 37.000, 24.124, 22.245, 23.027, 22.693, 22.800, 21.753, 22.147, 22.603, 21.169, 23.048, 22.998, 27.000, 27.000, 23.058, 4.285, 21.000, 19.700,19.92434,19.977052,20.046864,20.002494,20.0162,19.961976,20.043,20.04873,19.568104,20.142352,20.081376,19.987405,19.973524,19.983000, 19.568000, 20.142000
11:56:00.854162,  24.900, 24.900, 24.900, 24.900, 24.900, 24.900, 24.200, 24.900, 25.300, 26.300, 26.600, 24.600, 24.900, 24.200, 24.900, 25.600, 24.900, 24.600, 25.300, 24.600, 24.900, 25.300, 24.900, 25.600, 24.200, 24.900, 24.900, 24.900, 24.900, 24.900, 24.600, 24.600, 22.121, 37.000, 24.495, -1.406, -1.406, 0.016, 20.917, 37.000, 37.000, 24.124, 22.261, 23.037, 22.720, 22.821, 21.775, 22.163, 22.635, 21.200, 23.068, 23.013, 27.000, 27.000, 23.078, 4.285, 21.000, 19.700,19.975085,20.036512,20.116304,20.074837,20.086916,20.012772,20.121,20.096586,19.610252,20.187984,20.155851,20.078945,20.03509,20.045000, 19.610000, 20.188000
11:56:10.864173,  24.900, 24.900, 24.900, 24.900, 25.300, 24.900, 24.600, 25.300, 25.300, 26.300, 26.600, 24.600, 25.300, 24.600, 24.600, 25.600, 24.900, 24.900, 25.600, 25.300, 25.600, 25.600, 24.600, 25.300, 24.200, 24.900, 24.900, 24.900, 24.900, 25.300, 24.600, 24.600, 22.254, 37.000, 24.495, -1.484, -1.484, 0.016, 20.850, 37.000, 37.000, 24.166, 22.287, 23.058, 22.742, 22.848, 21.806, 22.188, 22.651, 21.236, 23.083, 23.038, 27.000, 27.000, 23.098, 4.285, 21.000, 19.700,19.505445,19.461732,19.556816,19.509967,19.586924,19.43808,19.617,19.605065,19.651372,19.62552,19.601757,19.525725,19.480996,19.551000, 19.438000, 19.651000
11:56:20.850899,  24.600, 24.900, 25.300, 24.600, 25.300, 25.300, 24.600, 25.300, 25.300, 26.300, 26.600, 24.600, 25.300, 24.600, 24.900, 25.600, 25.300, 24.600, 25.300, 25.300, 24.900, 25.300, 24.600, 24.900, 24.600, 25.300, 24.900, 24.900, 24.600, 25.300, 24.600, 24.600, 22.288, 37.000, 24.461, -1.328, -1.328, 0.016, 20.883, 37.000, 37.000, 24.202, 22.317, 23.095, 22.768, 22.879, 21.833, 22.214, 22.683, 21.231, 23.103, 23.038, 27.000, 27.000, 23.133, 4.285, 21.000, 19.700,19.573105,19.646058,19.725456,19.695284,19.675568,19.64226,19.722,19.730687,19.557824,19.82888,19.759644,19.718755,19.622002,19.684000, 19.558000, 19.829000
11:56:30.877307,  24.600, 24.900, 24.900, 24.900, 24.900, 24.900, 24.600, 24.900, 25.300, 26.000, 26.600, 24.600, 24.900, 24.600, 24.900, 26.000, 24.900, 24.900, 24.900, 24.900, 25.300, 25.600, 24.900, 25.300, 23.900, 24.900, 24.600, 25.300, 24.900, 24.900, 24.600, 24.900, 22.154, 37.000, 24.495, -1.484, -1.484, 0.015, 20.917, 37.000, 37.000, 24.192, 22.333, 23.105, 22.789, 22.890, 21.859, 22.225, 22.709, 21.236, 23.138, 23.078, 27.000, 27.000, 23.133, 4.285, 21.000, 19.700,19.71539,19.761014,19.857392,19.777537,19.833932,19.757796,19.852,19.844345,19.551656,19.938992,19.915545,19.842135,19.769959,19.801000, 19.552000, 19.939000
11:56:40.878056,  25.300, 24.900, 24.900, 24.900, 24.900, 24.900, 24.600, 24.600, 25.300, 26.000, 27.000, 24.200, 24.900, 24.600, 24.600, 25.600, 25.300, 24.900, 25.300, 25.300, 25.300, 25.600, 24.900, 25.300, 24.200, 24.900, 24.900, 25.300, 24.600, 25.300, 24.600, 24.900, 22.288, 37.000, 24.495, -1.406, -1.406, 0.015, 20.917, 37.000, 37.000, 24.218, 22.343, 23.131, 22.805, 22.906, 21.880, 22.230, 22.720, 21.242, 23.153, 23.093, 27.000, 27.000, 23.158, 4.285, 21.000, 19.700,19.803945,19.872997,19.953616,19.890511,19.925564,19.879308,19.962,19.957006,19.574272,20.05704,19.99002,19.903825,19.863301,19.895000, 19.574000, 20.057000
11:56:50.881691,  25.300, 24.900, 25.300, 24.900, 25.300, 24.900, 24.900, 25.300, 25.300, 26.300, 26.600, 24.900, 25.300, 24.900, 24.900, 25.600, 25.300, 24.600, 25.300, 25.300, 25.600, 25.600, 24.900, 25.300, 24.200, 24.900, 24.600, 25.300, 24.900, 24.900, 24.600, 24.900, 22.154, 37.000, 24.528, -1.484, -1.484, 0.015, 21.050, 37.000, 37.000, 24.228, 22.369, 23.142, 22.826, 22.927, 21.896, 22.240, 22.731, 21.262, 23.163, 23.113, 27.000, 27.000, 23.173, 4.285, 21.000, 20.700,19.905435,19.953268,20.043888,19.991593,20.008232,19.956996,20.03,20.015829,19.605112,20.13144,20.08932,20.003325,19.962601,19.977000, 19.605000, 20.131000
11:57:00.786692,  24.900, 24.900, 25.300, 24.900, 25.300, 25.300, 24.600, 24.600, 24.900, 26.000, 26.600, 24.600, 24.900, 24.600, 24.900, 25.600, 25.300, 24.900, 24.900, 24.900, 24.900, 25.600, 25.300, 25.300, 24.600, 24.900, 24.900, 24.900, 24.600, 24.900, 24.600, 24.900, 22.187, 37.000, 24.562, -1.328, -1.328, 0.015, 21.084, 37.000, 37.000, 24.286, 22.389, 23.173, 22.848, 22.953, 21.917, 22.251, 22.757, 21.288, 23.188, 23.118, 27.000, 27.000, 23.183, 4.285, 21.000, 20.700,19.967125,20.011737,20.095472,20.060963,20.067992,20.018748,20.094,20.096586,19.641092,20.19592,20.145921,20.05407,20.019202,20.036000, 19.641000, 20.196000
11:57:11.035584,  24.900, 26.000, 26.300, 26.000, 26.000, 25.300, 24.600, 25.300, 25.600, 26.300, 27.000, 24.900, 25.300, 24.900, 24.900, 25.600, 25.300, 26.000, 27.000, 26.300, 26.300, 25.600, 24.900, 25.300, 24.600, 25.300, 25.300, 25.300, 24.600, 25.300, 24.600, 24.900, 22.254, 37.000, 24.461, -1.328, -1.328, 0.015, 20.984, 37.000, 37.000, 24.286, 22.410, 23.189, 22.869, 22.979, 21.938, 22.276, 22.768, 21.303, 23.222, 23.148, 27.000, 27.000, 23.217, 4.285, 21.000, 20.700,19.003965,19.183261,19.257232,19.202757,19.145696,19.113384,19.237,19.163394,19.5496,19.235664,19.202571,19.117775,19.08181,19.192000, 19.004000, 19.550000
11:57:20.889577,  24.900, 24.900, 25.300, 24.900, 25.300, 25.300, 24.600, 24.900, 25.300, 26.300, 27.300, 24.600, 24.900, 24.900, 25.300, 25.600, 25.300, 25.300, 25.300, 24.900, 25.300, 25.600, 24.900, 25.600, 24.600, 24.900, 24.900, 24.900, 24.600, 25.300, 24.600, 24.900, 22.187, 37.000, 24.528, -1.484, -1.484, 0.015, 21.050, 37.000, 37.000, 24.306, 22.420, 23.204, 22.890, 23.000, 21.964, 22.281, 22.795, 21.252, 23.222, 23.173, 27.000, 27.000, 23.227, 4.285, 21.000, 20.700,19.336295,19.389389,19.495312,19.427714,19.436528,19.387284,19.477,19.443551,19.432408,19.540208,19.500471,19.41329,19.367794,19.434000, 19.336000, 19.540000
11:57:30.892271,  24.900, 24.900, 25.300, 24.900, 25.300, 24.900, 24.600, 24.900, 24.900, 26.300, 27.000, 24.600, 24.900, 24.600, 24.900, 25.600, 24.900, 24.900, 25.300, 25.300, 25.600, 25.600, 25.300, 25.600, 24.200, 24.900, 24.900, 25.300, 24.900, 25.300, 24.600, 24.900, 22.254, 37.000, 24.595, -1.406, -1.406, 0.015, 21.151, 37.000, 37.000, 24.291, 22.420, 23.204, 22.895, 23.000, 21.975, 22.266, 22.795, 21.226, 23.237, 23.168, 27.000, 27.000, 23.232, 4.285, 21.000, 20.700,19.52435,19.565787,19.64312,19.574382,19.626764,19.586484,19.641,19.644945,19.419044,19.743568,19.68219,19.611295,19.569373,19.602000, 19.419000, 19.744000
