timestamp, sdr0[2], sdr1[4], mmw-ific0[5], sdr0-pa[12], sdr1-pa[13], aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], modem-mmw0-usr[78], modem-mmw1-usr[79], assign4-therm[80], vbat[81], usb[87], battery[88], sony-cam-back0[82], sony-cam-back1[83], sony-cam-back1-ext[84], sony-cam-front0[85], sony-cam-back2[86], cpu_usage, screen_state, charging_state, batt_level, vbatt, cbatt, amb_temp
10:47:39.351120,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 27.000, 27.300, 27.000, 26.600, 26.600, 27.000, 28.000, 28.400, 26.600, 26.600, 26.600, 27.000, 27.300, 27.300, 27.000, 27.300, 27.000, 27.300, 27.300, 27.000, 27.300, 26.300, 27.000, 27.300, 27.300, 27.000, 27.300, 26.600, 27.000, 23.224, 37.000, 24.595, 0.078, 0.078, 22.823, 37.000, 37.000, 25.811, 24.865, 25.605, 25.371, 25.424, 24.758, 24.228, 25.251, 24.171, 25.447, 25.337, 27.000, 27.000, -273.000, -273.000, 25.145, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 18.622, 0, 0, 100, 4.431, 0.302, 23.1
10:47:44.247638,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.300, 27.000, 27.000, 27.700, 27.300, 27.000, 27.300, 27.300, 28.000, 28.400, 27.000, 27.300, 26.300, 27.000, 27.300, 27.300, 27.000, 27.700, 27.300, 27.300, 27.700, 27.000, 27.300, 27.000, 27.300, 27.300, 27.000, 27.300, 27.300, 27.300, 27.000, 23.324, 37.000, 24.729, 0.078, 0.078, 23.291, 37.000, 37.000, 25.961, 24.860, 25.795, 25.377, 25.444, 24.763, 24.223, 25.246, 24.166, 25.447, 25.360, 27.000, 27.000, -273.000, -273.000, 25.487, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.642, 0, 0, 100, 4.431, 0.127, 23.1
10:47:49.224372,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 27.000, 27.000, 27.000, 27.000, 27.700, 27.000, 28.000, 28.400, 27.000, 27.000, 27.000, 27.000, 27.300, 27.300, 27.300, 27.700, 27.300, 27.300, 27.700, 27.300, 27.700, 26.600, 27.000, 27.300, 27.300, 27.000, 27.300, 27.000, 27.300, 23.458, 37.000, 24.729, 0.156, 0.234, 23.124, 37.000, 37.000, 25.950, 24.865, 25.795, 25.392, 25.465, 24.790, 24.228, 25.277, 24.176, 25.447, 25.360, 27.000, 27.000, -273.000, -273.000, 25.487, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.453, 0, 0, 100, 4.432, 0.138, 23.1
10:47:54.233638,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.000, 27.000, 26.600, 27.000, 27.000, 28.000, 28.700, 26.600, 27.000, 26.600, 27.000, 27.300, 27.300, 27.300, 27.700, 27.300, 27.300, 27.700, 27.300, 27.700, 26.600, 27.000, 27.300, 27.300, 27.000, 27.300, 27.000, 27.000, 23.291, 37.000, 24.762, 0.078, 0.156, 23.057, 37.000, 37.000, 25.924, 24.865, 25.746, 25.413, 25.481, 24.758, 24.223, 25.304, 24.181, 25.487, 25.395, 27.000, 27.000, -273.000, -273.000, 25.366, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.748, 0, 0, 100, 4.431, 0.153, 23.1
10:47:59.255481,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.000, 27.300, 27.300, 27.000, 26.600, 27.300, 28.000, 28.000, 28.400, 26.600, 27.300, 26.600, 27.000, 27.700, 27.000, 27.000, 27.700, 27.300, 27.300, 27.700, 27.300, 27.700, 26.600, 27.000, 27.000, 27.300, 27.000, 27.300, 26.600, 27.000, 23.324, 37.000, 24.562, 0.078, 0.156, 22.923, 37.000, 37.000, 25.897, 24.870, 25.703, 25.418, 25.481, 24.769, 24.218, 25.298, 24.171, 25.487, 25.401, 27.000, 27.000, -273.000, -273.000, 25.285, 4.434, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.043, 0, 0, 100, 4.431, 0.135, 23.1
10:48:04.311961,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.300, 27.300, 27.300, 26.600, 27.300, 27.000, 27.700, 28.700, 26.600, 27.300, 27.000, 27.300, 27.700, 27.000, 26.600, 27.700, 27.300, 27.700, 27.300, 27.300, 27.300, 26.300, 26.600, 27.000, 27.300, 26.600, 27.300, 26.600, 27.300, 23.324, 37.000, 24.628, 0.078, 0.078, 22.957, 37.000, 37.000, 25.870, 24.870, 25.681, 25.413, 25.476, 24.780, 24.223, 25.293, 24.176, 25.510, 25.406, 27.000, 27.000, -273.000, -273.000, 25.221, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.121, 0, 0, 100, 4.431, 0.132, 23.1
10:48:09.255879,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.300, 27.300, 27.000, 27.300, 27.000, 27.000, 27.300, 27.300, 28.000, 28.400, 26.600, 27.300, 27.000, 27.000, 27.300, 27.300, 27.300, 27.300, 27.700, 27.700, 27.700, 27.000, 27.700, 26.600, 27.300, 27.000, 27.300, 27.000, 27.000, 26.600, 27.000, 23.391, 37.000, 24.628, 0.078, 0.078, 22.990, 37.000, 37.000, 25.902, 24.876, 25.692, 25.413, 25.481, 24.774, 24.213, 25.293, 24.160, 25.510, 25.401, 27.000, 27.000, -273.000, -273.000, 25.210, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.06, 0, 0, 100, 4.429, 0.137, 23.1
10:48:14.264265,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 27.000, 27.300, 27.300, 26.600, 27.000, 27.300, 28.000, 28.000, 27.000, 27.300, 27.000, 27.000, 27.300, 27.300, 26.600, 27.300, 27.700, 27.000, 27.700, 27.000, 27.700, 26.300, 27.000, 27.300, 27.300, 27.000, 27.000, 26.600, 27.000, 23.391, 37.000, 24.695, 0.078, 0.078, 22.957, 37.000, 37.000, 25.897, 24.865, 25.692, 25.408, 25.476, 24.774, 24.202, 25.293, 24.129, 25.504, 25.401, 27.000, 27.000, -273.000, -273.000, 25.279, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.141, 0, 0, 100, 4.429, 0.159, 23.0
10:48:19.251035,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 27.000, 27.000, 27.000, 26.300, 27.300, 27.000, 28.400, 28.700, 27.000, 27.000, 26.600, 26.600, 28.000, 27.300, 27.000, 27.700, 27.300, 27.700, 27.700, 27.000, 27.300, 26.600, 27.000, 27.300, 27.300, 27.000, 27.000, 26.600, 27.000, 23.157, 37.000, 24.528, 0.234, 0.234, 23.023, 37.000, 37.000, 25.854, 24.860, 25.659, 25.403, 25.470, 24.774, 24.207, 25.288, 24.118, 25.504, 25.395, 27.000, 27.000, -273.000, -273.000, 25.250, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.325, 0, 0, 100, 4.432, 0.119, 22.9
10:48:24.309607,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 27.000, 27.300, 27.000, 26.600, 26.600, 27.300, 27.700, 28.000, 26.600, 27.300, 26.600, 27.000, 27.300, 27.000, 27.000, 27.700, 27.300, 27.700, 27.700, 27.300, 27.300, 26.600, 27.000, 27.300, 27.000, 27.000, 27.300, 26.600, 27.000, 23.224, 37.000, 24.495, 0.234, 0.234, 22.957, 37.000, 37.000, 25.859, 24.849, 25.659, 25.392, 25.455, 24.769, 24.192, 25.277, 24.087, 25.487, 25.372, 27.000, 27.000, -273.000, -273.000, 25.174, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.49, 0, 0, 100, 4.431, 0.144, 22.8
10:48:29.305134,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 26.600, 27.000, 27.000, 27.300, 27.000, 26.600, 27.000, 27.300, 27.700, 28.400, 26.600, 27.000, 26.300, 27.000, 27.700, 27.000, 27.000, 27.700, 27.300, 27.700, 27.700, 27.300, 27.300, 26.300, 27.300, 26.600, 27.300, 27.000, 27.000, 26.600, 27.000, 23.224, 37.000, 24.495, 0.078, 0.156, 22.923, 37.000, 37.000, 25.838, 24.838, 25.627, 25.382, 25.444, 24.763, 24.176, 25.267, 24.087, 25.487, 25.372, 27.000, 27.000, -273.000, -273.000, 25.163, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.317, 0, 0, 100, 4.432, 0.126, 22.8
10:48:34.279640,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.300, 27.300, 26.600, 27.300, 27.300, 28.400, 28.700, 26.600, 27.300, 26.600, 26.600, 27.300, 27.000, 27.000, 27.700, 27.300, 27.700, 27.300, 27.000, 27.300, 26.300, 27.000, 27.300, 27.300, 27.000, 27.000, 26.600, 27.000, 23.257, 37.000, 24.562, 0.078, 0.156, 22.990, 37.000, 37.000, 25.811, 24.828, 25.605, 25.371, 25.439, 24.758, 24.166, 25.256, 24.082, 25.476, 25.360, 27.000, 27.000, -273.000, -273.000, 25.163, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.09, 0, 0, 100, 4.43, 0.138, 22.8
10:48:39.271049,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 27.000, 27.300, 27.300, 26.600, 26.600, 27.300, 28.000, 28.000, 26.600, 27.000, 26.300, 27.000, 27.300, 27.300, 27.000, 27.000, 27.700, 27.300, 27.300, 27.300, 27.300, 26.600, 27.000, 27.000, 27.300, 27.000, 27.000, 26.600, 26.600, 23.257, 37.000, 24.528, 0.078, 0.078, 22.890, 37.000, 37.000, 25.789, 24.822, 25.584, 25.356, 25.429, 24.758, 24.150, 25.246, 24.066, 25.464, 25.349, 27.000, 27.000, -273.000, -273.000, 25.145, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.299, 0, 0, 100, 4.431, 0.134, 22.8
10:48:44.359233,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.700, 27.000, 27.000, 27.000, 26.300, 27.000, 27.000, 27.700, 28.000, 26.600, 27.000, 26.600, 27.000, 27.300, 27.300, 26.600, 27.300, 27.300, 27.300, 27.300, 27.300, 27.700, 26.300, 27.000, 27.000, 27.300, 26.600, 27.000, 26.600, 27.000, 23.124, 37.000, 24.428, 0.078, 0.078, 22.890, 37.000, 37.000, 25.778, 24.812, 25.569, 25.351, 25.413, 24.763, 24.150, 25.236, 24.061, 25.435, 25.331, 27.000, 27.000, -273.000, -273.000, 25.105, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.547, 0, 0, 100, 4.431, 0.134, 22.8
10:48:49.331882,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.300, 27.300, 27.000, 27.000, 27.000, 27.000, 27.000, 27.000, 27.700, 27.700, 27.000, 27.000, 26.300, 27.000, 27.700, 27.000, 27.000, 27.300, 27.000, 27.300, 27.700, 27.000, 27.300, 26.300, 27.000, 27.000, 27.000, 26.600, 27.000, 26.600, 27.000, 23.224, 37.000, 24.495, 0.078, 0.078, 22.990, 37.000, 37.000, 25.762, 24.796, 25.558, 25.340, 25.408, 24.763, 24.145, 25.230, 24.061, 25.424, 25.320, 27.000, 27.000, -273.000, -273.000, 25.087, 4.434, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.71, 0, 0, 100, 4.431, 0.128, 22.8
10:48:54.325880,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 26.600, 27.300, 26.600, 26.600, 27.000, 27.300, 27.300, 28.000, 26.600, 27.000, 26.300, 26.600, 27.700, 27.300, 27.000, 27.300, 27.300, 27.300, 27.700, 27.000, 27.300, 26.300, 27.000, 27.300, 27.300, 26.600, 27.000, 26.600, 27.000, 23.191, 37.000, 24.428, 0.078, 0.078, 22.957, 37.000, 37.000, 25.778, 24.790, 25.558, 25.335, 25.392, 24.753, 24.134, 25.220, 24.055, 25.418, 25.314, 27.000, 27.000, -273.000, -273.000, 25.105, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.534, 0, 0, 100, 4.431, 0.137, 22.8
10:48:59.269332,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.000, 27.000, 26.300, 26.600, 27.300, 27.700, 28.000, 26.600, 27.300, 26.600, 27.000, 27.700, 27.300, 26.600, 27.300, 27.300, 27.000, 27.300, 27.000, 27.300, 26.300, 27.000, 27.300, 27.300, 27.000, 27.000, 26.600, 26.600, 23.157, 37.000, 24.495, 0.078, 0.078, 22.890, 37.000, 37.000, 25.757, 24.785, 25.548, 25.324, 25.387, 24.742, 24.108, 25.209, 24.061, 25.418, 25.302, 27.000, 27.000, -273.000, -273.000, 25.105, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.086, 0, 0, 100, 4.43, 0.151, 22.8
10:49:04.326811,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 26.600, 27.000, 26.600, 27.300, 27.000, 26.300, 27.000, 27.300, 27.700, 28.400, 26.600, 26.600, 26.300, 26.600, 27.700, 27.300, 26.600, 27.700, 27.300, 27.000, 27.700, 27.000, 27.300, 26.300, 27.000, 27.000, 27.300, 27.000, 27.300, 26.600, 27.000, 23.257, 37.000, 24.495, 0.078, 0.078, 22.957, 37.000, 37.000, 25.746, 24.780, 25.538, 25.319, 25.382, 24.742, 24.113, 25.209, 24.061, 25.412, 25.302, 27.000, 27.000, -273.000, -273.000, 25.075, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.827, 0, 0, 100, 4.429, 0.117, 22.9
10:49:09.344057,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 26.600, 27.000, 27.000, 26.600, 27.300, 27.000, 27.300, 28.400, 26.600, 27.000, 26.600, 26.600, 27.300, 27.000, 26.600, 27.000, 27.300, 27.300, 27.700, 27.300, 27.300, 26.300, 27.000, 27.000, 27.000, 27.000, 27.300, 26.600, 27.000, 23.224, 37.000, 24.495, 0.078, 0.078, 22.890, 37.000, 37.000, 25.724, 24.769, 25.522, 25.309, 25.371, 24.737, 24.113, 25.183, 24.055, 25.389, 25.285, 27.000, 27.000, -273.000, -273.000, 25.075, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.968, 0, 0, 100, 4.432, 0.114, 22.9
10:49:14.311335,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 26.600, 27.000, 26.600, 26.600, 27.000, 27.300, 27.700, 28.000, 26.600, 27.000, 26.600, 26.600, 27.700, 27.000, 27.000, 27.300, 27.000, 27.300, 27.300, 26.600, 27.300, 26.300, 27.000, 27.000, 27.300, 27.000, 27.000, 26.600, 26.600, 23.257, 37.000, 24.495, 0.078, 0.078, 22.923, 37.000, 37.000, 25.724, 24.763, 25.507, 25.298, 25.361, 24.737, 24.103, 25.172, 24.050, 25.389, 25.273, 27.000, 27.000, -273.000, -273.000, 25.052, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.784, 0, 0, 100, 4.429, 0.13, 22.9
10:49:19.257883,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 27.000, 27.000, 27.000, 26.300, 27.000, 27.300, 28.000, 28.000, 26.600, 27.000, 26.300, 27.000, 27.700, 27.000, 27.000, 27.700, 27.300, 27.700, 27.700, 27.000, 27.300, 26.600, 27.000, 27.000, 27.000, 27.000, 27.000, 26.600, 27.000, 23.224, 37.000, 24.495, 0.156, 0.156, 22.756, 37.000, 37.000, 25.724, 24.763, 25.512, 25.298, 25.361, 24.737, 24.103, 25.178, 24.061, 25.383, 25.262, 27.000, 27.000, -273.000, -273.000, 25.046, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.377, 0, 0, 100, 4.43, 0.156, 22.9
10:49:24.325814,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 27.000, 27.300, 27.000, 26.600, 27.000, 27.000, 28.000, 28.400, 26.600, 26.600, 26.300, 27.000, 27.000, 27.000, 27.000, 27.700, 27.000, 27.700, 27.300, 27.000, 27.000, 26.300, 27.300, 26.600, 27.000, 27.000, 27.300, 27.000, 27.000, 23.291, 37.000, 24.528, 0.156, 0.156, 22.756, 37.000, 37.000, 25.740, 24.763, 25.512, 25.293, 25.361, 24.726, 24.097, 25.188, 24.061, 25.378, 25.268, 27.000, 27.000, -273.000, -273.000, 25.046, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.709, 0, 0, 100, 4.432, 0.134, 22.9
10:49:29.336308,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.700, 27.000, 27.300, 27.000, 26.300, 27.300, 27.000, 28.000, 28.700, 26.600, 27.300, 26.600, 27.000, 27.700, 27.000, 26.600, 27.700, 27.300, 27.700, 27.700, 27.000, 27.300, 26.600, 27.000, 27.000, 27.300, 27.000, 27.000, 26.600, 27.000, 23.157, 37.000, 24.495, 0.078, 0.078, 22.823, 37.000, 37.000, 25.730, 24.758, 25.512, 25.288, 25.356, 24.731, 24.097, 25.178, 24.066, 25.372, 25.262, 27.000, 27.000, -273.000, -273.000, 25.040, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.333, 0, 0, 100, 4.431, 0.141, 22.9
10:49:34.351789,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 26.600, 27.000, 27.000, 27.300, 27.000, 26.600, 27.300, 27.000, 27.300, 28.000, 26.300, 26.600, 26.300, 27.000, 27.300, 27.000, 26.600, 27.300, 27.000, 27.300, 27.700, 27.000, 27.300, 26.000, 27.000, 27.000, 27.000, 26.600, 27.300, 26.600, 27.000, 23.224, 37.000, 24.461, 0.078, 0.078, 22.856, 37.000, 37.000, 25.719, 24.758, 25.507, 25.293, 25.356, 24.721, 24.092, 25.167, 24.077, 25.366, 25.256, 27.000, 27.000, -273.000, -273.000, 25.046, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.534, 0, 0, 100, 4.432, 0.114, 23.0
10:49:39.379683,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.000, 26.600, 27.000, 27.000, 26.300, 27.000, 27.300, 28.000, 28.400, 26.600, 27.000, 26.300, 26.600, 27.700, 27.000, 27.000, 27.300, 27.000, 27.700, 27.300, 27.000, 27.700, 26.300, 27.000, 27.000, 27.000, 27.000, 27.300, 26.600, 26.600, 23.224, 37.000, 24.361, 0.078, 0.078, 22.923, 37.000, 37.000, 25.735, 24.753, 25.533, 25.288, 25.351, 24.731, 24.097, 25.188, 24.066, 25.366, 25.256, 27.000, 27.000, -273.000, -273.000, 25.105, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.35, 0, 0, 100, 4.429, 0.155, 23.0
10:49:44.347731,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.300, 27.700, 27.000, 27.300, 27.300, 27.000, 27.300, 27.700, 28.000, 28.700, 27.000, 27.300, 26.600, 26.600, 27.700, 27.300, 27.000, 28.000, 27.700, 27.700, 27.700, 27.300, 27.300, 26.600, 27.000, 27.000, 27.000, 27.000, 27.300, 26.600, 27.000, 23.358, 37.000, 24.628, 0.156, 0.156, 23.425, 37.000, 37.000, 25.805, 24.753, 25.569, 25.293, 25.371, 24.715, 24.082, 25.199, 24.050, 25.366, 25.262, 27.000, 27.000, -273.000, -273.000, 25.081, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.75, 0, 0, 100, 4.43, 0.191, 22.9
10:49:49.348446,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 26.600, 27.300, 27.000, 27.300, 27.000, 26.600, 27.300, 27.300, 27.300, 28.700, 26.600, 27.000, 27.000, 26.600, 27.700, 27.300, 27.000, 27.700, 27.300, 27.300, 27.700, 27.000, 27.700, 26.300, 27.000, 27.000, 27.300, 27.000, 27.300, 26.600, 27.300, 23.324, 37.000, 24.595, 0.156, 0.156, 23.057, 37.000, 37.000, 25.875, 24.742, 25.692, 25.309, 25.377, 24.721, 24.082, 25.204, 24.045, 25.383, 25.262, 27.000, 27.000, -273.000, -273.000, 25.343, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.55, 0, 0, 100, 4.425, 0.2, 22.8
10:49:54.289449,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.300, 27.300, 26.600, 27.300, 27.300, 28.000, 28.400, 26.600, 27.000, 26.300, 27.000, 27.700, 27.000, 27.000, 27.300, 27.300, 27.700, 27.700, 27.000, 27.300, 26.000, 27.000, 27.300, 27.300, 27.000, 27.300, 26.600, 27.000, 23.257, 37.000, 24.595, 0.156, 0.156, 22.957, 37.000, 37.000, 25.848, 24.747, 25.643, 25.314, 25.392, 24.710, 24.077, 25.199, 24.034, 25.412, 25.308, 27.000, 27.000, -273.000, -273.000, 25.227, 4.434, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.457, 0, 0, 100, 4.43, 0.13, 22.8
10:49:59.271590,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.000, 26.600, 27.300, 27.000, 26.600, 27.300, 27.300, 28.400, 28.400, 26.600, 27.000, 26.300, 27.000, 27.700, 27.300, 27.000, 27.300, 27.300, 27.700, 27.700, 27.000, 27.000, 26.300, 27.000, 27.300, 27.300, 27.000, 27.000, 26.600, 27.000, 23.224, 37.000, 24.394, 0.078, 0.078, 22.957, 37.000, 37.000, 25.795, 24.742, 25.594, 25.324, 25.382, 24.710, 24.071, 25.220, 24.029, 25.412, 25.302, 27.000, 27.000, -273.000, -273.000, 25.145, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.121, 0, 0, 100, 4.43, 0.136, 22.8
10:50:04.327304,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.700, 27.700, 28.700, 27.300, 27.300, 27.700, 27.300, 27.000, 27.000, 26.600, 27.000, 27.700, 27.000, 27.300, 27.700, 27.700, 27.700, 27.300, 27.000, 27.300, 26.300, 27.000, 27.000, 27.300, 27.000, 27.000, 26.600, 27.000, 23.324, 37.000, 24.528, 0.078, 0.078, 22.856, 37.000, 37.000, 25.816, 24.742, 25.589, 25.314, 25.382, 24.710, 24.061, 25.214, 24.029, 25.412, 25.308, 27.000, 27.000, -273.000, -273.000, 25.151, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.548, 0, 0, 100, 4.429, 0.148, 22.8
10:50:09.334417,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.000, 27.300, 27.000, 27.300, 27.300, 26.600, 27.000, 27.700, 28.000, 28.400, 26.600, 27.300, 26.600, 26.600, 27.300, 27.300, 27.000, 28.000, 27.700, 27.700, 27.700, 27.300, 27.700, 26.600, 27.000, 27.000, 27.300, 27.000, 27.300, 26.600, 27.000, 23.358, 37.000, 24.495, 0.312, 0.312, 22.957, 37.000, 37.000, 25.805, 24.737, 25.600, 25.309, 25.377, 24.721, 24.061, 25.199, 24.019, 25.412, 25.297, 27.000, 27.000, -273.000, -273.000, 25.151, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.291, 0, 0, 100, 4.43, 0.131, 22.8
10:50:14.390101,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 27.000, 27.000, 27.000, 26.600, 27.000, 27.000, 27.700, 28.400, 26.600, 27.000, 26.300, 27.000, 27.700, 27.000, 27.000, 27.700, 27.300, 27.700, 27.700, 27.000, 27.300, 26.600, 27.000, 26.600, 27.000, 26.600, 27.300, 26.600, 26.600, 23.358, 37.000, 24.595, 0.078, 0.156, 22.789, 37.000, 37.000, 25.789, 24.737, 25.589, 25.309, 25.377, 24.699, 24.055, 25.204, 24.019, 25.412, 25.291, 27.000, 27.000, -273.000, -273.000, 25.157, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.729, 0, 0, 100, 4.432, 0.116, 22.8
10:50:19.349805,  0.000, 0.000, -273.000, 0.000, 0.000, 26.600, 27.000, 27.300, 27.000, 27.000, 26.600, 26.600, 27.000, 27.300, 28.400, 28.400, 26.600, 27.300, 26.300, 26.600, 27.300, 27.000, 26.600, 27.300, 27.700, 27.300, 27.300, 27.000, 27.300, 26.300, 27.000, 27.000, 27.000, 27.000, 27.300, 26.600, 27.000, 23.257, 37.000, 24.495, 0.078, 0.156, 22.823, 37.000, 37.000, 25.757, 24.731, 25.558, 25.304, 25.371, 24.699, 24.050, 25.204, 24.024, 25.395, 25.285, 27.000, 27.000, -273.000, -273.000, 25.099, 4.434, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.317, 0, 0, 100, 4.43, 0.137, 22.8
10:50:24.312793,  0.000, 0.000, -273.000, 0.000, 0.000, 27.000, 27.300, 27.300, 27.000, 27.000, 27.000, 26.600, 26.600, 27.300, 28.000, 27.700, 26.600, 27.000, 26.600, 27.000, 27.300, 27.000, 27.300, 27.300, 27.300, 27.300, 27.700, 27.000, 27.300, 26.300, 27.000, 27.000, 27.000, 27.000, 27.000, 27.000, 26.600, 23.191, 37.000, 24.461, 0.156, 0.156, 22.823, 37.000, 37.000, 25.751, 24.737, 25.543, 25.298, 25.371, 24.699, 24.045, 25.178, 24.008, 25.395, 25.279, 27.000, 27.000, -273.000, -273.000, 25.081, 4.384, 23.000, 23.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.104, 0, 0, 100, 4.429, 0.161, 22.8
