timestamp, aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], socd[59], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], assign4-therm[80], vbat[81], usb[87], battery[88], sony-cam-back0[82], sony-cam-back1[83], sony-cam-back1-ext[84], sony-cam-front0[85], sony-cam-back2[86], cpu_usage, screen_state, charging_state, batt_level, vbatt, cbatt, amb_temp
12:25:49.048462,  15.000, 15.000, 15.700, 15.000, 15.300, 15.300, 14.700, 15.000, 16.000, 16.400, 16.700, 15.300, 15.300, 14.700, 15.000, 16.000, 15.300, 15.000, 15.300, 15.300, 16.000, 16.000, 15.000, 15.700, 14.300, 15.000, 15.300, 15.300, 15.300, 15.000, 15.000, 15.700, 10.670, 37.000, 12.367, 0.078, 0.078, 0.001, 10.070, 37.000, 37.000, 12.447, 11.404, 12.147, 11.949, 12.030, 11.315, 10.770, 11.992, 10.720, 12.822, 12.733, 27.000, 27.000, 12.156, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.082, 0, 0, 99, 4.386, 0.128, 9.8
12:25:54.003699,  15.000, 15.000, 15.300, 14.700, 15.000, 15.300, 15.000, 14.700, 15.300, 16.400, 16.700, 15.000, 15.000, 14.700, 15.000, 15.300, 15.300, 14.700, 15.300, 15.000, 15.300, 15.700, 15.000, 15.300, 14.700, 15.300, 15.300, 15.700, 15.000, 15.300, 15.000, 15.300, 10.503, 37.000, 12.434, 0.078, 0.078, 0.001, 10.237, 37.000, 37.000, 12.397, 11.393, 12.174, 11.949, 12.030, 11.320, 10.764, 11.981, 10.715, 12.822, 12.733, 27.000, 27.000, 12.189, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.35, 0, 0, 99, 4.386, 0.163, 9.9
12:25:59.016883,  15.000, 15.000, 15.300, 14.700, 15.000, 15.000, 14.700, 15.000, 15.000, 16.400, 17.100, 14.700, 15.000, 14.700, 15.300, 15.700, 15.300, 15.000, 15.000, 15.000, 15.300, 15.700, 15.300, 15.700, 14.300, 14.700, 15.300, 15.300, 15.000, 15.300, 15.000, 15.300, 10.503, 37.000, 12.434, 0.078, 0.078, 0.001, 10.137, 37.000, 37.000, 12.369, 11.393, 12.153, 11.954, 12.030, 11.315, 10.759, 11.987, 10.726, 12.822, 12.733, 27.000, 27.000, 12.189, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.265, 0, 0, 99, 4.387, 0.14, 9.9
12:26:04.014738,  15.300, 15.000, 15.700, 15.300, 15.700, 15.300, 15.000, 15.700, 15.700, 16.700, 17.100, 15.000, 15.000, 15.000, 15.300, 15.700, 15.300, 14.700, 15.300, 15.000, 15.300, 15.700, 15.300, 15.300, 14.300, 15.300, 15.000, 15.300, 15.000, 15.300, 15.000, 15.300, 10.603, 37.000, 12.334, 0.078, 0.078, 0.001, 10.237, 37.000, 37.000, 12.385, 11.388, 12.142, 11.943, 12.019, 11.315, 10.759, 11.981, 10.742, 12.822, 12.733, 27.000, 27.000, 12.156, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.496, 0, 0, 99, 4.386, 0.145, 9.9
12:26:09.002727,  15.000, 15.000, 15.000, 14.700, 15.300, 15.000, 14.700, 15.000, 15.300, 16.400, 17.100, 14.700, 15.300, 14.700, 15.300, 15.700, 15.000, 14.700, 15.300, 15.300, 15.300, 15.700, 15.000, 15.300, 14.300, 15.000, 15.300, 15.300, 15.300, 15.000, 15.000, 15.000, 10.470, 37.000, 12.334, 0.078, 0.078, 0.001, 10.237, 37.000, 37.000, 12.358, 11.393, 12.142, 11.933, 12.014, 11.303, 10.759, 11.976, 10.737, 12.811, 12.728, 27.000, 27.000, 12.156, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.486, 0, 0, 99, 4.387, 0.115, 10.0
12:26:14.072574,  15.300, 15.000, 15.000, 15.000, 15.000, 15.000, 14.700, 14.700, 15.000, 16.000, 16.400, 15.000, 15.300, 14.300, 14.700, 15.700, 15.000, 14.700, 15.300, 15.300, 15.300, 15.700, 15.000, 15.300, 14.300, 15.000, 15.000, 15.300, 15.300, 15.300, 14.700, 14.700, 10.437, 37.000, 12.367, 0.078, 0.078, 0.001, 10.170, 37.000, 37.000, 12.335, 11.393, 12.126, 11.933, 12.008, 11.298, 10.759, 11.987, 10.759, 12.811, 12.717, 27.000, 27.000, 12.135, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.393, 0, 0, 99, 4.387, 0.117, 10.0
12:26:19.017175,  15.000, 15.000, 15.000, 15.000, 15.300, 15.000, 14.700, 15.000, 15.300, 16.000, 15.700, 14.700, 15.300, 14.700, 15.300, 15.700, 15.300, 14.700, 15.700, 15.000, 15.700, 15.700, 15.000, 15.300, 14.300, 15.300, 15.000, 15.300, 15.000, 15.000, 14.700, 15.000, 10.537, 37.000, 12.401, 0.078, 0.078, 0.001, 10.070, 37.000, 37.000, 12.341, 11.393, 12.115, 11.927, 11.997, 11.292, 10.759, 11.965, 10.748, 12.811, 12.702, 27.000, 27.000, 12.129, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.316, 0, 0, 99, 4.387, 0.117, 10.0
12:26:24.038606,  15.000, 15.000, 15.000, 14.700, 15.300, 15.000, 14.700, 15.000, 15.300, 16.000, 17.100, 14.700, 15.300, 14.700, 15.300, 15.700, 15.000, 15.000, 15.000, 15.700, 15.300, 15.300, 14.700, 15.700, 14.300, 15.000, 15.000, 15.300, 14.700, 15.300, 14.700, 15.000, 10.503, 37.000, 12.301, 0.078, 0.078, 0.001, 10.004, 37.000, 37.000, 12.324, 11.388, 12.110, 11.922, 11.992, 11.286, 10.759, 11.965, 10.731, 12.796, 12.702, 27.000, 27.000, 12.118, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.359, 0, 0, 99, 4.386, 0.121, 9.9
12:26:29.049194,  15.000, 15.000, 15.000, 15.000, 15.300, 15.000, 14.700, 15.000, 15.300, 16.400, 16.700, 15.000, 15.300, 14.700, 15.300, 16.000, 15.300, 15.000, 15.300, 15.000, 15.300, 15.700, 15.000, 15.700, 14.300, 15.000, 15.000, 15.300, 15.000, 15.300, 15.000, 15.300, 10.503, 37.000, 12.301, 0.156, 0.156, 0.001, 10.004, 37.000, 37.000, 12.319, 11.382, 12.105, 11.911, 11.992, 11.292, 10.753, 11.954, 10.709, 12.791, 12.707, 27.000, 27.000, 12.118, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.483, 0, 0, 99, 4.387, 0.121, 9.9
12:26:34.061334,  15.000, 14.700, 15.300, 15.000, 15.300, 15.000, 14.700, 15.300, 15.300, 16.700, 17.100, 14.300, 15.000, 14.700, 15.000, 15.700, 15.300, 14.700, 15.300, 15.300, 15.700, 15.700, 15.000, 15.300, 14.700, 15.000, 15.000, 15.300, 15.000, 15.000, 15.000, 15.000, 10.736, 37.000, 12.267, 0.156, 0.156, 0.001, 10.137, 37.000, 37.000, 12.319, 11.376, 12.105, 11.905, 11.987, 11.298, 10.759, 11.949, 10.709, 12.775, 12.696, 27.000, 27.000, 12.107, 4.334, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 19.395, 0, 0, 99, 4.383, 0.183, 9.9
12:26:39.063925,  15.000, 15.300, 15.700, 15.000, 15.000, 15.300, 14.700, 15.300, 15.700, 16.700, 17.400, 14.700, 15.000, 14.700, 15.300, 16.000, 15.000, 15.000, 15.300, 15.300, 15.300, 15.700, 15.300, 15.300, 14.300, 15.300, 15.000, 15.300, 15.300, 15.300, 15.000, 15.000, 10.670, 37.000, 12.334, 0.078, 0.156, 0.001, 10.503, 37.000, 37.000, 12.452, 11.365, 12.275, 11.911, 11.997, 11.281, 10.753, 11.965, 10.715, 12.785, 12.696, 27.000, 27.000, 12.389, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.758, 0, 0, 99, 4.387, 0.127, 9.9
12:26:44.019791,  15.000, 15.000, 15.700, 14.700, 15.000, 15.300, 15.000, 15.000, 15.300, 16.400, 17.100, 14.700, 15.000, 14.700, 15.000, 15.700, 15.300, 15.000, 15.300, 15.300, 15.300, 15.700, 15.300, 15.300, 14.000, 15.000, 15.000, 15.700, 15.000, 15.300, 14.700, 15.300, 10.537, 37.000, 12.367, 0.078, 0.156, 0.001, 10.304, 37.000, 37.000, 12.424, 11.365, 12.243, 11.927, 12.003, 11.275, 10.737, 11.970, 10.709, 12.785, 12.702, 27.000, 27.000, 12.389, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.545, 0, 0, 99, 4.385, 0.128, 9.9
12:26:49.036721,  15.000, 14.700, 15.300, 15.000, 15.300, 15.300, 14.700, 15.000, 15.700, 16.000, 16.400, 15.000, 15.300, 14.700, 15.000, 15.700, 15.300, 15.000, 15.300, 14.700, 15.300, 15.700, 15.300, 15.700, 14.300, 15.000, 15.700, 15.700, 15.000, 15.300, 15.000, 15.000, 10.636, 37.000, 12.301, 0.078, 0.078, 0.001, 10.104, 37.000, 37.000, 12.391, 11.371, 12.195, 11.933, 12.008, 11.275, 10.748, 11.981, 10.726, 12.801, 12.723, 27.000, 27.000, 12.227, 4.334, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.368, 0, 0, 99, 4.387, 0.13, 9.9
12:26:54.077900,  15.000, 14.700, 15.300, 15.000, 15.300, 15.300, 14.700, 15.000, 15.300, 16.400, 16.700, 15.000, 15.000, 14.300, 15.000, 15.700, 15.300, 14.700, 15.700, 15.300, 15.700, 15.700, 15.300, 15.700, 14.300, 15.000, 15.000, 15.300, 14.700, 15.000, 14.700, 15.000, 10.537, 37.000, 12.234, 0.078, 0.078, 0.001, 10.070, 37.000, 37.000, 12.369, 11.376, 12.185, 11.938, 12.014, 11.269, 10.742, 11.987, 10.731, 12.806, 12.717, 27.000, 27.000, 12.184, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.304, 0, 0, 99, 4.386, 0.15, 10.0
12:26:59.086750,  15.000, 15.000, 15.000, 15.000, 15.000, 15.300, 14.700, 15.300, 15.300, 15.700, 16.000, 14.700, 15.300, 15.000, 15.000, 15.700, 15.000, 14.300, 15.300, 15.000, 15.300, 15.300, 15.300, 15.300, 14.300, 15.300, 15.300, 15.300, 15.000, 15.300, 15.000, 15.000, 10.537, 37.000, 12.367, 0.078, 0.078, 0.001, 10.170, 37.000, 37.000, 12.385, 11.382, 12.190, 11.927, 12.003, 11.258, 10.731, 11.960, 10.737, 12.801, 12.717, 27.000, 27.000, 12.216, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.308, 0, 0, 99, 4.385, 0.126, 10.0
12:27:04.057411,  15.300, 15.300, 15.300, 15.000, 15.300, 15.300, 14.700, 15.000, 15.700, 16.700, 17.100, 15.000, 15.300, 15.000, 15.000, 15.700, 15.300, 15.000, 15.300, 15.300, 15.300, 15.300, 15.300, 15.700, 14.300, 15.300, 15.000, 15.700, 15.300, 15.300, 14.700, 15.000, 10.537, 37.000, 12.267, 0.078, 0.156, 0.001, 10.070, 37.000, 37.000, 12.385, 11.376, 12.174, 11.933, 12.003, 11.264, 10.742, 11.970, 10.753, 12.801, 12.717, 27.000, 27.000, 12.216, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.138, 0, 0, 99, 4.387, 0.132, 10.1
12:27:09.049752,  15.000, 15.000, 15.000, 15.300, 15.300, 15.000, 14.700, 15.300, 15.700, 16.400, 17.100, 15.000, 15.300, 14.700, 15.000, 15.700, 15.000, 14.700, 15.300, 15.300, 15.300, 15.700, 15.300, 15.700, 14.700, 15.300, 15.000, 15.300, 15.300, 15.300, 14.700, 15.000, 10.570, 37.000, 12.301, 0.078, 0.156, 0.001, 10.137, 37.000, 37.000, 12.374, 11.382, 12.169, 11.927, 12.008, 11.258, 10.753, 11.970, 10.726, 12.801, 12.712, 27.000, 27.000, 12.216, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.965, 0, 0, 99, 4.386, 0.123, 9.9
12:27:14.072600,  14.700, 14.700, 15.300, 15.000, 15.300, 15.000, 14.700, 14.700, 15.300, 16.400, 16.700, 15.000, 15.300, 14.300, 15.000, 15.700, 15.300, 15.000, 15.000, 15.300, 15.300, 15.700, 15.000, 15.700, 14.300, 15.300, 15.000, 15.300, 15.000, 15.700, 14.700, 15.000, 10.537, 37.000, 12.301, 0.078, 0.078, 0.001, 10.170, 37.000, 37.000, 12.358, 11.376, 12.158, 11.916, 11.992, 11.253, 10.742, 11.970, 10.704, 12.806, 12.712, 27.000, 27.000, 12.195, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.435, 0, 0, 99, 4.386, 0.133, 9.9
12:27:19.064437,  15.300, 15.000, 15.300, 14.700, 15.000, 15.000, 14.700, 15.300, 15.300, 16.400, 17.100, 15.000, 15.300, 14.700, 15.000, 15.300, 15.000, 14.700, 15.300, 15.300, 15.300, 15.700, 15.300, 15.300, 14.000, 15.000, 15.000, 15.300, 14.700, 15.000, 14.700, 15.000, 10.470, 37.000, 12.267, 0.078, 0.078, 0.001, 10.170, 37.000, 37.000, 12.341, 11.365, 12.131, 11.916, 11.992, 11.253, 10.742, 11.954, 10.698, 12.801, 12.702, 27.000, 27.000, 12.156, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.359, 0, 0, 99, 4.386, 0.13, 9.9
12:27:24.071575,  15.000, 15.000, 15.000, 15.000, 15.300, 15.000, 14.700, 15.000, 15.300, 16.700, 16.700, 14.700, 15.300, 14.700, 15.300, 15.700, 15.000, 15.000, 15.000, 15.000, 15.300, 15.300, 15.300, 15.300, 14.300, 15.000, 15.300, 15.300, 15.000, 15.300, 15.000, 15.000, 10.570, 37.000, 12.267, 0.078, 0.078, 0.001, 10.104, 37.000, 37.000, 12.313, 11.365, 12.105, 11.905, 11.981, 11.253, 10.737, 11.954, 10.704, 12.785, 12.696, 27.000, 27.000, 12.118, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.561, 0, 0, 99, 4.387, 0.118, 9.9
12:27:29.081948,  15.000, 15.000, 15.000, 15.000, 15.000, 15.000, 14.700, 15.300, 15.000, 16.000, 16.400, 14.700, 15.300, 14.700, 15.300, 15.300, 15.300, 14.700, 15.300, 15.000, 15.300, 15.300, 15.000, 15.300, 14.000, 15.000, 15.300, 15.300, 15.300, 15.300, 14.300, 15.000, 10.570, 37.000, 12.234, 0.078, 0.078, 0.001, 10.137, 37.000, 37.000, 12.302, 11.360, 12.094, 11.895, 11.965, 11.248, 10.737, 11.938, 10.698, 12.785, 12.691, 27.000, 27.000, 12.102, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.393, 0, 0, 99, 4.385, 0.134, 9.9
12:27:34.074547,  15.000, 15.300, 15.700, 15.000, 15.300, 15.300, 15.000, 15.700, 15.700, 16.400, 16.700, 15.000, 15.700, 15.000, 15.300, 15.700, 15.300, 15.300, 15.300, 15.300, 15.700, 16.000, 15.300, 15.300, 14.700, 15.300, 15.000, 15.300, 15.300, 15.300, 15.000, 15.700, 10.603, 37.000, 12.367, 0.078, 0.078, 0.001, 10.070, 37.000, 37.000, 12.419, 11.354, 12.094, 11.889, 11.965, 11.242, 10.731, 11.933, 10.704, 12.785, 12.691, 27.000, 27.000, 12.102, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.892, 0, 0, 99, 4.382, 0.159, 9.9
12:27:39.055233,  15.000, 15.000, 15.300, 15.000, 15.000, 15.300, 14.700, 15.000, 15.300, 16.000, 16.000, 15.000, 15.000, 15.000, 15.300, 15.300, 15.300, 14.700, 15.000, 15.300, 15.300, 15.700, 15.000, 15.700, 14.300, 15.300, 15.000, 15.000, 15.000, 15.000, 14.700, 15.000, 10.503, 37.000, 12.334, 0.078, 0.078, 0.001, 10.137, 37.000, 37.000, 12.341, 11.354, 12.121, 11.889, 11.970, 11.242, 10.731, 11.949, 10.720, 12.759, 12.670, 27.000, 27.000, 12.118, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.74, 0, 0, 99, 4.385, 0.132, 9.9
12:27:44.123599,  15.000, 15.000, 15.300, 15.000, 15.000, 15.300, 14.700, 14.700, 15.300, 16.400, 17.400, 14.700, 15.000, 14.700, 15.000, 15.700, 15.300, 15.300, 15.700, 15.300, 15.700, 15.700, 15.000, 15.300, 14.700, 15.000, 15.000, 15.300, 15.000, 15.000, 14.700, 15.000, 10.537, 37.000, 12.334, 0.156, 0.156, 0.001, 10.137, 37.000, 37.000, 12.302, 11.354, 12.099, 11.889, 11.970, 11.232, 10.704, 11.938, 10.737, 12.770, 12.681, 27.000, 27.000, 12.113, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.772, 0, 0, 99, 4.387, 0.112, 10.0
12:27:49.081648,  15.300, 15.300, 15.300, 14.700, 15.000, 15.000, 14.700, 14.700, 15.300, 16.400, 17.100, 15.000, 15.000, 14.700, 15.000, 15.700, 15.000, 15.000, 15.000, 15.000, 15.300, 15.300, 15.000, 15.300, 14.700, 15.000, 15.000, 15.300, 15.000, 15.700, 14.300, 15.000, 10.470, 37.000, 12.301, 0.156, 0.156, 0.001, 10.070, 37.000, 37.000, 12.302, 11.360, 12.089, 11.889, 11.970, 11.237, 10.731, 11.933, 10.742, 12.770, 12.681, 27.000, 27.000, 12.113, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.377, 0, 0, 99, 4.38, 0.12, 10.1
12:27:54.024173,  15.000, 15.000, 15.000, 14.700, 15.000, 15.000, 14.300, 15.000, 15.300, 16.000, 16.700, 14.700, 15.000, 14.700, 15.000, 15.700, 15.300, 15.000, 15.000, 15.000, 15.000, 15.700, 15.000, 15.300, 14.700, 14.700, 15.000, 15.000, 15.000, 15.300, 14.700, 15.000, 10.437, 37.000, 12.301, 0.078, 0.078, 0.001, 10.137, 37.000, 37.000, 12.285, 11.360, 12.083, 11.889, 11.960, 11.232, 10.737, 11.927, 10.742, 12.759, 12.670, 27.000, 27.000, 12.097, 4.384, 10.000, 10.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.765, 0, 0, 99, 4.381, 0.184, 10.1
