timestamp, aoss-0[14], cpuss-0[15], cpuss-1[16], cpuss-2[17], cpuss-3[18], cpu-1-0[19], cpu-1-1[20], cpu-1-2[21], cpu-1-3[22], cpu-1-4[23], cpu-1-5[24], cpu-1-6[25], cpu-1-7[26], cpu-1-8[27], gpuss-0[28], gpuss-1[29], aoss-1[30], cpu-0-0[31], cpu-0-1[32], cpu-0-2[33], cpu-0-3[34], nspss-0[35], nspss-1[36], nspss-2[37], video[38], ddr[39], mdmss-0[40], mdmss-1[41], mdmss-2[42], mdmss-3[43], camera-0[44], camera-1[45], pm8350-tz[48], pm8350c-tz[49], pm8350b-tz[53], pm8350b-ibat-lvl0[54], pm8350b-ibat-lvl1[55], socd[59], pmr735a-tz[60], pm8450-tz[62], pm8010i-tz[63], sdm-therm[65], flash-therm[66], assign2-therm[67], assign3-therm[68], assign1-therm[69], batt-therm[70], usb-therm[71], xo-therm[72], disp-therm[73], pa-therm1[74], pa-therm2[75], qtm-n-therm[76], qtm-e-therm[77], assign4-therm[80], vbat[81], battery[88], sony-cam-back0[82], sony-cam-back1[83], sony-cam-back1-ext[84], sony-cam-front0[85], sony-cam-back2[86], cpu_usage, screen_state, charging_state, batt_level, vbatt, cbatt, amb_temp
13:55:08.157220,  6.500, 6.100, 6.800, 6.500, 6.500, 6.500, 5.800, 6.500, 6.800, 7.800, 8.500, 6.100, 6.100, 5.800, 6.500, 6.800, 6.500, 6.100, 6.500, 6.500, 7.100, 6.500, 6.500, 6.800, 5.400, 6.100, 6.100, 6.500, 6.100, 6.500, 6.100, 6.100, 1.149, 37.000, 3.546, 0.078, 0.078, 0.001, 0.384, 37.000, 37.000, 2.393, 1.223, 2.024, 1.799, 1.893, 0.870, 0.531, 2.115, 0.465, 3.357, 3.258, 27.000, 27.000, 2.327, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 11.994, 0, 1, 99, 4.426, 0.0, -0.1
13:55:13.136792,  6.500, 6.500, 6.500, 6.500, 6.800, 6.500, 6.100, 6.800, 6.800, 8.200, 8.500, 6.100, 6.500, 6.100, 6.100, 7.100, 6.500, 5.800, 6.500, 6.500, 7.100, 6.800, 6.500, 6.800, 5.400, 6.100, 6.500, 6.800, 6.100, 6.500, 6.100, 6.500, 1.416, 37.000, 3.613, 0.078, 0.078, 0.001, 0.950, 37.000, 37.000, 2.507, 1.210, 2.147, 1.780, 1.881, 0.870, 0.544, 2.115, 0.472, 3.340, 3.270, 27.000, 27.000, 2.701, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 15.887, 0, 1, 99, 4.427, 0.0, -0.1
13:55:18.162580,  6.500, 6.800, 6.800, 6.500, 6.500, 6.800, 6.100, 6.800, 7.100, 7.800, 8.200, 6.100, 6.500, 6.100, 6.800, 6.800, 6.500, 6.100, 6.800, 6.100, 6.800, 7.100, 6.800, 6.800, 5.400, 6.100, 6.500, 6.800, 6.500, 6.500, 6.100, 6.100, 1.316, 37.000, 3.679, 0.078, 0.078, 0.001, 0.750, 37.000, 37.000, 2.583, 1.210, 2.251, 1.799, 1.899, 0.863, 0.525, 2.121, 0.465, 3.340, 3.299, 27.000, 27.000, 2.627, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.696, 0, 1, 99, 4.426, 0.0, -0.0
13:55:23.117587,  6.100, 6.500, 7.100, 6.100, 6.500, 6.500, 6.100, 6.800, 6.800, 8.200, 8.500, 6.500, 6.800, 6.100, 6.500, 7.100, 6.500, 6.100, 6.800, 6.800, 6.800, 7.100, 6.500, 6.800, 5.800, 6.500, 6.500, 6.500, 6.500, 6.500, 6.100, 6.100, 1.349, 37.000, 3.646, 0.078, 0.078, 0.001, 0.683, 37.000, 37.000, 2.564, 1.210, 2.206, 1.830, 1.924, 0.857, 0.525, 2.134, 0.478, 3.340, 3.299, 27.000, 27.000, 2.627, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.678, 0, 1, 99, 4.426, 0.0, -0.0
13:55:28.131981,  6.500, 6.500, 6.500, 6.100, 6.800, 6.500, 6.100, 6.500, 7.100, 8.200, 8.200, 6.100, 6.800, 6.100, 6.500, 6.800, 6.100, 6.100, 6.500, 6.500, 6.800, 6.800, 6.100, 6.800, 5.800, 5.800, 6.100, 6.800, 6.100, 6.500, 6.100, 6.500, 1.282, 37.000, 3.646, 0.078, 0.078, 0.001, 0.550, 37.000, 37.000, 2.507, 1.230, 2.154, 1.837, 1.931, 0.863, 0.525, 2.154, 0.505, 3.380, 3.334, 27.000, 27.000, 2.509, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.853, 0, 1, 99, 4.426, 0.0, 0.1
13:55:33.136937,  6.100, 6.100, 6.800, 6.500, 6.500, 6.500, 5.800, 6.500, 6.800, 8.200, 8.200, 6.500, 6.500, 6.100, 6.500, 6.800, 6.800, 6.500, 6.800, 6.800, 6.800, 6.800, 6.500, 6.800, 5.800, 6.500, 6.100, 6.800, 5.800, 6.500, 5.800, 6.100, 1.316, 37.000, 3.613, 0.078, 0.078, 0.001, 0.683, 37.000, 37.000, 2.495, 1.230, 2.134, 1.830, 1.931, 0.857, 0.525, 2.154, 0.492, 3.386, 3.316, 27.000, 27.000, 2.484, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.464, 0, 1, 99, 4.426, 0.0, 0.1
13:55:38.176990,  6.100, 6.500, 6.800, 6.800, 6.800, 6.500, 6.100, 6.500, 6.800, 7.800, 8.800, 6.100, 6.500, 6.100, 6.500, 7.100, 6.100, 6.100, 6.800, 6.500, 6.800, 6.800, 6.100, 6.800, 5.400, 6.100, 6.100, 6.500, 5.800, 6.500, 6.500, 6.100, 1.183, 37.000, 3.613, 0.078, 0.078, 0.001, 0.683, 37.000, 37.000, 2.507, 1.236, 2.154, 1.830, 1.931, 0.863, 0.525, 2.167, 0.485, 3.380, 3.316, 27.000, 27.000, 2.509, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.976, 0, 1, 99, 4.426, 0.0, -0.0
13:55:43.180020,  6.500, 6.500, 6.800, 6.500, 6.500, 6.100, 5.800, 6.800, 6.800, 8.200, 8.200, 6.100, 6.500, 5.800, 6.500, 6.800, 6.500, 5.800, 6.500, 6.500, 7.100, 6.800, 6.500, 6.500, 5.400, 6.100, 6.100, 6.500, 6.100, 6.100, 5.800, 6.500, 1.183, 37.000, 3.613, 0.078, 0.078, 0.001, 0.517, 37.000, 37.000, 2.495, 1.230, 2.147, 1.830, 1.918, 0.850, 0.531, 2.154, 0.498, 3.380, 3.311, 27.000, 27.000, 2.491, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.448, 0, 1, 99, 4.426, 0.0, -0.0
13:55:48.161639,  6.100, 6.100, 6.800, 6.500, 6.500, 6.100, 6.100, 6.500, 6.500, 8.200, 8.500, 6.100, 6.500, 6.100, 6.500, 7.100, 6.100, 6.500, 6.500, 6.800, 6.800, 6.800, 6.500, 6.800, 5.400, 6.500, 6.500, 6.800, 6.100, 6.500, 5.800, 6.100, 1.316, 37.000, 3.479, 0.078, 0.078, 0.001, 0.617, 37.000, 37.000, 2.463, 1.230, 2.088, 1.818, 1.912, 0.863, 0.531, 2.134, 0.478, 3.386, 3.311, 27.000, 27.000, 2.434, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.062, 0, 1, 99, 4.426, 0.0, -0.0
13:55:53.167027,  6.100, 6.100, 6.500, 6.500, 6.500, 6.500, 6.100, 6.500, 6.800, 8.500, 8.200, 6.500, 6.500, 5.800, 6.500, 6.800, 6.500, 6.500, 6.800, 6.500, 6.800, 7.100, 6.500, 6.800, 5.400, 6.500, 6.100, 6.800, 6.100, 6.500, 5.800, 6.500, 1.249, 37.000, 3.613, 0.078, 0.078, 0.001, 0.550, 37.000, 37.000, 2.450, 1.223, 2.082, 1.811, 1.906, 0.863, 0.518, 2.128, 0.478, 3.386, 3.305, 27.000, 27.000, 2.428, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.429, 0, 1, 99, 4.426, 0.0, 0.1
13:55:58.130060,  6.100, 6.800, 6.800, 6.500, 6.500, 6.500, 5.800, 6.100, 6.800, 7.500, 8.200, 6.100, 6.500, 5.800, 6.100, 6.800, 6.500, 6.500, 6.500, 6.800, 6.800, 6.500, 6.500, 6.800, 5.400, 6.100, 6.100, 6.800, 6.500, 6.100, 6.100, 6.100, 1.183, 37.000, 3.646, 0.078, 0.078, 0.001, 0.583, 37.000, 37.000, 2.437, 1.223, 2.062, 1.805, 1.899, 0.850, 0.531, 2.115, 0.498, 3.380, 3.281, 27.000, 27.000, 2.371, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.68, 0, 1, 99, 4.426, 0.0, 0.1
13:56:03.170642,  6.100, 6.100, 6.800, 6.500, 6.800, 6.500, 5.800, 6.500, 6.800, 7.800, 8.200, 6.100, 6.500, 5.800, 6.500, 6.800, 6.100, 6.500, 6.800, 6.500, 7.100, 6.800, 6.100, 6.500, 5.800, 6.500, 6.100, 6.500, 6.100, 6.100, 6.100, 6.100, 1.282, 37.000, 3.679, 0.078, 0.078, 0.001, 0.617, 37.000, 37.000, 2.425, 1.223, 2.049, 1.805, 1.906, 0.857, 0.525, 2.121, 0.498, 3.363, 3.293, 27.000, 27.000, 2.365, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.839, 0, 1, 99, 4.426, 0.0, 0.1
13:56:08.168286,  6.100, 6.800, 6.800, 6.800, 6.800, 6.500, 6.100, 6.500, 6.800, 7.500, 8.200, 6.500, 6.800, 6.100, 6.100, 6.800, 6.500, 6.500, 6.800, 6.500, 6.800, 6.500, 6.500, 6.500, 5.800, 6.100, 6.100, 6.800, 6.100, 6.800, 6.100, 6.100, 1.216, 37.000, 3.513, 0.078, 0.078, 0.001, 0.483, 37.000, 37.000, 2.425, 1.223, 2.037, 1.799, 1.893, 0.863, 0.525, 2.108, 0.492, 3.363, 3.287, 27.000, 27.000, 2.346, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.236, 0, 1, 99, 4.426, 0.0, 0.1
13:56:13.173973,  5.800, 6.500, 6.800, 6.500, 6.800, 6.100, 6.100, 6.500, 6.800, 7.800, 8.500, 5.800, 6.500, 6.100, 6.100, 7.100, 6.100, 5.800, 6.800, 6.500, 6.800, 6.500, 6.100, 6.500, 5.800, 6.100, 6.100, 6.500, 6.100, 6.500, 5.800, 6.100, 1.183, 37.000, 3.446, 0.078, 0.078, 0.001, 0.617, 37.000, 37.000, 2.412, 1.230, 2.037, 1.799, 1.893, 0.863, 0.544, 2.121, 0.485, 3.351, 3.281, 27.000, 27.000, 2.346, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.448, 0, 1, 99, 4.426, 0.0, 0.1
13:56:18.170850,  6.100, 6.500, 6.500, 6.500, 6.800, 6.500, 6.100, 6.500, 6.800, 7.800, 8.200, 6.500, 6.100, 5.800, 6.100, 6.800, 6.500, 6.100, 6.800, 6.800, 6.500, 6.800, 6.500, 6.800, 5.800, 6.100, 6.100, 6.500, 6.100, 6.500, 5.800, 6.100, 1.216, 37.000, 3.646, 0.078, 0.078, 0.001, 0.617, 37.000, 37.000, 2.425, 1.223, 2.037, 1.799, 1.887, 0.857, 0.544, 2.101, 0.492, 3.351, 3.276, 27.000, 27.000, 2.346, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.202, 0, 1, 99, 4.426, 0.0, 0.1
13:56:23.192639,  6.100, 6.500, 6.800, 6.500, 6.800, 6.500, 6.100, 6.500, 7.100, 8.200, 8.800, 6.100, 6.500, 5.800, 6.100, 6.800, 6.100, 6.500, 6.800, 6.500, 6.800, 6.800, 6.500, 6.800, 5.400, 6.100, 6.100, 6.800, 5.800, 6.500, 6.100, 6.500, 1.249, 37.000, 3.513, 0.078, 0.078, 0.001, 0.550, 37.000, 37.000, 2.412, 1.230, 2.024, 1.780, 1.874, 0.857, 0.531, 1.761, 0.498, 3.351, 3.276, 27.000, 27.000, 2.353, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.377, 0, 1, 99, 4.426, 0.0, 0.1
13:56:28.177648,  6.100, 6.500, 6.800, 6.100, 6.800, 6.500, 6.100, 6.800, 6.800, 7.500, 8.500, 5.800, 6.500, 6.100, 6.100, 7.100, 6.500, 6.100, 6.500, 6.100, 6.500, 6.800, 6.100, 6.800, 5.400, 6.100, 6.100, 6.500, 6.100, 6.500, 6.100, 6.100, 1.216, 37.000, 3.613, 0.078, 0.078, 0.001, 0.483, 37.000, 37.000, 2.393, 1.223, 2.024, 1.786, 1.874, 0.850, 0.538, 2.088, 0.498, 3.351, 3.276, 27.000, 27.000, 2.353, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.465, 0, 1, 99, 4.426, 0.0, 0.2
13:56:33.160213,  6.500, 6.500, 6.500, 6.500, 6.500, 6.800, 5.800, 6.500, 6.800, 7.800, 8.200, 6.100, 6.500, 6.100, 6.500, 6.800, 6.100, 5.800, 6.800, 6.500, 7.100, 6.500, 6.100, 6.500, 5.800, 6.100, 6.100, 6.500, 6.500, 6.500, 5.800, 6.100, 1.216, 37.000, 3.613, 0.078, 0.078, 0.001, 0.483, 37.000, 37.000, 2.406, 1.230, 2.024, 1.786, 1.881, 0.857, 0.551, 2.101, 0.525, 3.334, 3.270, 27.000, 27.000, 2.340, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.446, 0, 1, 99, 4.426, 0.0, 0.2
13:56:38.142535,  6.100, 6.500, 6.500, 6.100, 6.800, 6.100, 6.100, 6.500, 6.500, 7.800, 8.200, 5.800, 6.800, 6.100, 6.500, 6.800, 6.100, 6.100, 6.500, 6.100, 6.500, 6.800, 6.100, 6.800, 5.800, 6.100, 6.100, 6.500, 5.800, 6.500, 5.800, 6.500, 1.183, 37.000, 3.479, 0.078, 0.078, 0.001, 0.617, 37.000, 37.000, 2.399, 1.230, 2.024, 1.786, 1.881, 0.863, 0.558, 2.101, 0.525, 3.334, 3.270, 27.000, 27.000, 2.346, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.857, 0, 1, 99, 4.426, 0.0, 0.2
13:56:43.160159,  6.100, 6.800, 6.500, 6.100, 6.500, 6.100, 5.800, 5.800, 6.800, 7.800, 7.800, 6.100, 6.500, 6.100, 6.500, 6.800, 6.100, 6.100, 6.500, 6.500, 6.800, 6.800, 6.500, 6.800, 5.400, 5.800, 6.500, 6.500, 6.100, 6.500, 5.800, 6.500, 1.049, 37.000, 3.546, 0.078, 0.078, 0.001, 0.517, 37.000, 37.000, 2.374, 1.230, 2.012, 1.780, 1.868, 0.863, 0.564, 2.075, 0.498, 3.334, 3.270, 27.000, 27.000, 2.334, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.057, 0, 1, 99, 4.426, 0.0, 0.1
13:56:48.132188,  6.100, 6.500, 6.500, 6.100, 6.500, 6.100, 5.800, 6.500, 6.500, 7.500, 7.800, 6.100, 6.500, 5.800, 6.500, 6.800, 6.100, 6.100, 6.100, 6.800, 6.800, 6.800, 6.100, 6.500, 5.100, 5.800, 6.100, 6.800, 6.100, 6.100, 6.100, 6.500, 1.183, 37.000, 3.546, 0.078, 0.078, 0.001, 0.583, 37.000, 37.000, 2.374, 1.223, 2.005, 1.780, 1.874, 0.863, 0.564, 2.082, 0.511, 3.328, 3.246, 27.000, 27.000, 2.334, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.711, 0, 1, 99, 4.426, 0.0, 0.1
13:56:53.174552,  6.500, 7.100, 7.500, 6.800, 7.100, 6.800, 6.500, 6.800, 7.100, 8.500, 9.500, 6.500, 7.100, 6.500, 6.500, 7.100, 6.500, 7.100, 7.800, 7.500, 8.200, 7.100, 6.500, 6.800, 6.500, 6.500, 6.500, 6.800, 6.500, 6.800, 5.800, 6.500, 1.183, 37.000, 3.446, 0.078, 0.078, 0.001, 0.483, 37.000, 37.000, 2.431, 1.236, 2.018, 1.780, 1.862, 0.863, 0.571, 2.101, 0.577, 3.328, 3.252, 27.000, 27.000, 2.353, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.695, 0, 1, 99, 4.426, 0.0, 0.4
13:56:58.183334,  6.100, 6.500, 6.500, 6.500, 6.500, 6.500, 5.800, 5.800, 6.800, 7.800, 8.500, 6.100, 6.500, 5.800, 6.500, 6.800, 6.500, 6.500, 6.500, 6.500, 6.500, 6.800, 6.500, 6.800, 5.400, 6.100, 6.100, 6.500, 6.100, 6.500, 6.100, 6.100, 1.216, 37.000, 3.446, 0.078, 0.078, 0.001, 0.583, 37.000, 37.000, 2.425, 1.249, 2.049, 1.792, 1.881, 0.870, 0.577, 2.115, 0.623, 3.328, 3.264, 27.000, 27.000, 2.365, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.784, 0, 1, 99, 4.426, 0.0, 0.7
13:57:03.203879,  5.800, 6.500, 6.800, 6.500, 6.500, 6.500, 6.100, 6.500, 6.800, 7.500, 8.200, 6.100, 6.500, 5.800, 6.100, 6.800, 6.100, 6.500, 6.500, 6.100, 6.800, 6.800, 6.100, 6.800, 5.400, 6.100, 6.100, 6.500, 6.100, 6.500, 5.800, 6.100, 1.183, 37.000, 3.613, 0.078, 0.078, 0.001, 0.517, 37.000, 37.000, 2.425, 1.276, 2.056, 1.805, 1.899, 0.863, 0.597, 2.115, 0.702, 3.334, 3.264, 27.000, 27.000, 2.359, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.751, 0, 1, 99, 4.426, 0.0, 1.0
13:57:08.204061,  6.500, 6.800, 6.800, 6.500, 6.800, 6.500, 6.500, 6.800, 6.800, 8.200, 8.500, 6.100, 6.800, 6.500, 6.500, 7.100, 6.500, 6.500, 6.800, 7.100, 7.100, 7.100, 6.500, 6.800, 5.800, 6.100, 6.100, 6.100, 6.100, 6.500, 6.100, 6.500, 1.183, 37.000, 3.613, 0.078, 0.078, 0.001, 0.550, 37.000, 37.000, 2.488, 1.328, 2.075, 1.824, 1.918, 0.870, 0.636, 2.147, 0.831, 3.357, 3.287, 27.000, 27.000, 2.365, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.271, 0, 1, 99, 4.426, 0.0, 1.5
13:57:13.183892,  6.500, 6.800, 6.800, 6.500, 6.500, 6.500, 6.500, 6.800, 6.800, 7.800, 8.200, 6.100, 6.100, 5.800, 6.500, 7.100, 6.500, 5.800, 6.500, 6.500, 7.100, 6.800, 6.500, 6.800, 5.100, 6.100, 6.100, 6.500, 6.100, 6.500, 6.100, 6.100, 1.216, 37.000, 3.646, 0.078, 0.078, 0.001, 0.550, 37.000, 37.000, 2.488, 1.387, 2.121, 1.862, 1.949, 0.876, 0.689, 2.160, 0.966, 3.357, 3.305, 27.000, 27.000, 2.409, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 14.205, 0, 1, 99, 4.426, 0.0, 2.1
13:57:18.162554,  6.500, 6.500, 6.800, 6.800, 6.800, 6.800, 6.100, 6.500, 7.100, 8.500, 8.200, 6.500, 6.800, 6.100, 6.800, 7.100, 6.800, 6.500, 6.800, 6.800, 7.100, 6.800, 6.500, 7.100, 5.800, 6.800, 6.500, 6.800, 6.100, 6.800, 6.100, 6.800, 1.482, 37.000, 3.812, 0.078, 0.078, 0.001, 1.116, 37.000, 37.000, 2.696, 1.466, 2.341, 1.918, 2.018, 0.895, 0.754, 2.238, 1.137, 3.415, 3.305, 27.000, 27.000, 2.689, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.081, 0, 1, 99, 4.426, 0.0, 2.7
13:57:23.176353,  6.500, 6.800, 7.100, 7.100, 6.800, 6.800, 6.100, 6.800, 7.100, 8.200, 8.800, 6.100, 6.800, 6.100, 6.800, 7.100, 6.500, 6.500, 7.100, 6.800, 6.800, 7.100, 6.500, 7.100, 6.100, 6.100, 6.500, 6.800, 6.500, 6.800, 6.500, 6.500, 1.516, 37.000, 3.912, 0.078, 0.078, 0.001, 0.850, 37.000, 37.000, 2.759, 1.563, 2.437, 1.999, 2.095, 0.908, 0.838, 2.309, 1.296, 3.415, 3.409, 27.000, 27.000, 2.744, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 16.069, 0, 1, 99, 4.426, 0.0, 3.3
13:57:28.082343,  6.800, 7.100, 7.100, 6.800, 7.100, 6.800, 6.500, 7.100, 7.100, 7.800, 8.800, 6.500, 6.500, 6.100, 6.500, 7.100, 6.500, 6.800, 6.800, 7.100, 7.500, 7.100, 6.500, 7.100, 6.100, 6.800, 6.500, 6.800, 6.500, 6.800, 6.100, 6.800, 1.516, 37.000, 3.846, 0.078, 0.078, 0.001, 0.916, 37.000, 37.000, 2.796, 1.691, 2.469, 2.095, 2.193, 0.934, 0.946, 2.412, 1.517, 3.478, 3.490, 27.000, 27.000, 2.719, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.744, 0, 1, 99, 4.426, 0.0, 3.9
13:57:33.195874,  6.500, 6.800, 6.800, 7.100, 7.100, 7.100, 6.500, 6.800, 7.500, 8.200, 8.800, 6.500, 6.800, 6.100, 6.800, 7.500, 6.800, 6.800, 7.500, 6.800, 7.500, 7.100, 6.800, 7.100, 5.400, 6.500, 6.800, 7.100, 6.500, 6.800, 6.500, 6.500, 1.582, 37.000, 3.912, 0.078, 0.078, 0.001, 0.850, 37.000, 37.000, 2.833, 1.818, 2.514, 2.173, 2.258, 0.978, 1.070, 2.463, 1.716, 3.633, 3.559, 27.000, 27.000, 2.719, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.446, 0, 1, 99, 4.426, 0.0, 4.5
13:57:38.188260,  6.500, 7.100, 7.500, 6.800, 7.100, 6.800, 6.500, 6.800, 7.100, 8.500, 9.200, 6.800, 6.800, 6.100, 6.800, 7.500, 6.800, 6.100, 7.100, 7.100, 7.500, 7.100, 6.800, 7.100, 5.800, 6.800, 6.500, 7.100, 6.800, 7.100, 6.500, 6.800, 1.582, 37.000, 3.912, 0.078, 0.078, 0.001, 0.983, 37.000, 37.000, 2.913, 1.956, 2.596, 2.264, 2.354, 0.997, 1.210, 2.545, 1.924, 3.633, 3.621, 27.000, 27.000, 2.792, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.662, 0, 1, 99, 4.426, 0.0, 5.2
13:57:43.144722,  6.800, 7.100, 7.500, 6.800, 7.100, 6.800, 6.500, 7.100, 7.500, 8.200, 9.200, 6.800, 7.100, 6.500, 6.800, 7.500, 6.800, 6.800, 7.500, 7.100, 7.500, 7.100, 6.800, 7.500, 6.100, 6.800, 6.800, 7.100, 6.800, 7.100, 6.500, 7.100, 1.782, 37.000, 4.112, 0.078, 0.078, 0.001, 1.116, 37.000, 37.000, 3.029, 2.108, 2.734, 2.374, 2.450, 1.070, 1.355, 2.652, 2.147, 3.768, 3.621, 27.000, 27.000, 2.944, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 13.162, 0, 1, 99, 4.426, 0.0, 5.8
13:57:48.189451,  6.800, 7.100, 7.100, 7.100, 7.500, 7.100, 6.800, 7.500, 7.100, 8.200, 8.800, 6.800, 7.100, 6.500, 7.100, 7.800, 7.100, 6.800, 7.100, 6.800, 7.500, 7.100, 6.800, 7.100, 6.100, 6.800, 6.800, 7.100, 6.800, 6.800, 6.800, 6.800, 1.782, 37.000, 4.212, 0.078, 0.078, 0.001, 1.116, 37.000, 37.000, 3.123, 2.258, 2.833, 2.488, 2.552, 1.116, 1.517, 2.752, 2.380, 3.869, 3.785, 27.000, 27.000, 2.992, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.772, 0, 1, 99, 4.426, 0.0, 6.3
13:57:53.192931,  6.800, 6.800, 6.800, 7.100, 7.500, 7.100, 6.800, 7.100, 7.800, 8.500, 8.800, 6.800, 7.500, 6.500, 6.800, 7.800, 6.800, 7.100, 7.100, 7.500, 7.800, 7.800, 7.100, 7.500, 6.100, 7.100, 7.100, 7.100, 6.800, 7.100, 6.800, 7.100, 1.982, 37.000, 4.278, 0.078, 0.078, 0.001, 1.282, 37.000, 37.000, 3.219, 2.431, 2.938, 2.596, 2.665, 1.190, 1.691, 2.858, 2.608, 3.957, 3.785, 27.000, 27.000, 3.075, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.554, 0, 1, 99, 4.426, 0.0, 6.9
13:57:58.176339,  6.800, 7.100, 7.500, 6.800, 7.500, 7.500, 6.800, 7.500, 7.800, 8.200, 8.800, 6.800, 7.100, 6.800, 6.800, 7.500, 6.800, 6.800, 7.100, 7.100, 7.100, 7.500, 7.100, 7.500, 6.100, 6.800, 6.800, 7.500, 6.800, 7.100, 6.800, 7.100, 2.015, 37.000, 4.378, 0.078, 0.078, 0.001, 1.316, 37.000, 37.000, 3.345, 2.602, 3.066, 2.734, 2.783, 1.263, 1.868, 2.980, 2.802, 3.957, 3.974, 27.000, 27.000, 3.193, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.61, 0, 1, 99, 4.426, 0.0, 7.3
13:58:03.191743,  7.100, 7.100, 7.800, 7.100, 7.500, 7.500, 6.800, 7.100, 7.500, 8.800, 9.500, 6.800, 7.500, 6.800, 7.500, 7.800, 7.500, 6.800, 7.800, 7.800, 7.500, 7.800, 7.100, 7.800, 6.100, 7.100, 7.100, 7.500, 7.100, 7.500, 6.800, 7.100, 2.148, 37.000, 4.578, 0.078, 0.078, 0.001, 1.449, 37.000, 37.000, 3.471, 2.771, 3.212, 2.864, 2.907, 1.335, 2.043, 3.091, 2.999, 4.160, 4.078, 27.000, 27.000, 3.328, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.861, 0, 1, 99, 4.426, 0.0, 7.7
13:58:08.217205,  7.100, 7.500, 7.800, 7.500, 7.500, 7.500, 7.100, 7.500, 7.500, 9.200, 9.900, 7.100, 7.500, 7.100, 7.100, 7.800, 7.100, 7.500, 7.800, 7.800, 7.800, 7.800, 7.500, 8.200, 6.500, 7.100, 7.500, 7.800, 7.100, 7.500, 7.100, 7.100, 2.248, 37.000, 4.678, 0.078, 0.078, 0.001, 1.582, 37.000, 37.000, 3.583, 2.938, 3.326, 2.980, 3.023, 1.420, 2.245, 3.225, 3.219, 4.160, 4.181, 27.000, 27.000, 3.404, 4.384, 0.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.571, 0, 1, 99, 4.426, 0.0, 8.0
13:58:13.231913,  7.500, 7.500, 7.800, 7.500, 7.800, 7.800, 7.500, 7.800, 8.500, 9.200, 9.900, 7.500, 7.500, 7.100, 7.500, 8.200, 7.500, 7.100, 8.200, 7.800, 8.200, 7.800, 7.500, 7.800, 6.800, 7.500, 7.500, 7.800, 7.100, 7.500, 7.100, 7.500, 2.414, 37.000, 4.744, 0.078, 0.078, 0.001, 1.782, 37.000, 37.000, 3.724, 3.104, 3.471, 3.117, 3.155, 1.504, 2.437, 3.345, 3.414, 4.267, 4.284, 27.000, 27.000, 3.519, 4.384, 1.000,  0.000, 0.000, 0.000, 0.000, 0.000, 12.358, 0, 1, 99, 4.426, 0.0, 8.3
